doc,relation,idf,idf_wiki
6,P2789,6.302235534138309,26.034059546191983
6,P927,1.8659666708932756,20.97887104166484
6,P1419,3.8154850783854988,11.144842373409517
6,P2670,2.062159885377874,15.94849781031779
6,P1995,0.6620152264470315,9.068997617434059
6,P2176,4.177603190412021,47.566388399747666
6,P780,16.736161381255112,88.72958079914793
6,P2283,8.236540932447552,42.297613700966835
6,P2868,48.43916686166178,137.6515025918482
6,P689,7.852885152372135,39.54806877464895
6,P2175,3.755361488003328,36.91630579157747
6,P703,5.798661626233537,7.834399633015954
6,P1542,1.077375336235017,19.706016426584494
6,P2578,1.1990300847597286,10.914318714797686
7,P828,1.289228899562091,17.150967777777208
7,P1557,2.0903992402396208,21.540675812597645
7,P2579,0.64719243522532,10.014001217020136
7,P2175,0.938840372000832,9.229076447894368
7,P2868,1.9375666744664712,5.506060103673929
7,P2959,2.963814670585686,9.087564520783792
7,P129,3.068593621818863,9.184885995456597
7,P1995,0.6620152264470315,9.068997617434059
7,P1542,0.5386876681175085,9.853008213292247
7,P2176,0.8355206380824042,9.513277679949534
8,P828,1.9338433493431366,25.72645166666581
8,P689,3.9264425761860675,19.774034387324473
8,P780,8.368080690627556,44.36479039957396
8,P1995,0.6620152264470315,9.068997617434059
8,P2176,0.8355206380824042,9.513277679949534
8,P111,1.042129778875522,10.40517517721468
8,P2579,0.64719243522532,10.014001217020136
8,P2283,3.2946163729790205,16.919045480386735
8,P1542,0.5386876681175085,9.853008213292247
8,P2175,0.938840372000832,9.229076447894368
8,P2670,1.031079942688937,7.974248905158895
8,P2578,1.1990300847597286,10.914318714797686
9,P2579,0.64719243522532,10.014001217020136
9,P828,1.289228899562091,17.150967777777208
9,P1557,1.0451996201198104,10.770337906298822
9,P1542,0.5386876681175085,9.853008213292247
9,P927,1.8659666708932756,20.97887104166484
10,P138,1.5821119869329683,5.728369150814558
10,P2579,0.64719243522532,10.014001217020136
10,P2959,2.963814670585686,9.087564520783792
10,P2868,48.43916686166178,137.6515025918482
10,P927,1.8659666708932756,20.97887104166484
10,P2176,0.8355206380824042,9.513277679949534
10,P828,0.6446144497810455,8.575483888888604
11,P1995,0.6620152264470315,9.068997617434059
11,P2579,0.64719243522532,10.014001217020136
11,P4934,1.2836402070598072,11.058713219679579
12,P2579,0.64719243522532,10.014001217020136
12,P1995,1.324030452894063,18.137995234868118
12,P2283,1.6473081864895103,8.459522740193368
12,P276,2.2473805386469503,3.828816653091779
12,P828,1.289228899562091,17.150967777777208
12,P1542,1.077375336235017,19.706016426584494
12,P462,3.750179979977732,6.18768014886035
12,P1582,5.69035945432406,10.838069322492908
12,P2670,2.062159885377874,15.94849781031779
12,P1557,1.0451996201198104,10.770337906298822
12,P459,2.8666024455098795,2.3582584372495567
12,P111,2.084259557751044,20.81035035442936
12,P4934,1.2836402070598072,11.058713219679579
12,P1672,5.577030769017057,10.89470441585254
13,P138,1.5821119869329683,5.728369150814558
13,P2176,4.177603190412021,47.566388399747666
13,P186,2.0580503516985185,4.482431043351986
13,P129,3.068593621818863,9.184885995456597
13,P2175,4.69420186000416,46.14538223947184
13,P2670,1.031079942688937,7.974248905158895
14,P828,1.9338433493431366,25.72645166666581
14,P1557,1.0451996201198104,10.770337906298822
14,P1542,1.077375336235017,19.706016426584494
14,P21,3.101092789211817,2.592921949617819
14,P2670,1.031079942688937,7.974248905158895
14,P2579,0.64719243522532,10.014001217020136
15,P1382,3.526501622955747,17.619959242992245
15,P1995,0.6620152264470315,9.068997617434059
15,P2175,1.877680744001664,18.458152895788736
15,P2176,1.6710412761648084,19.026555359899067
15,P780,11.715312966878578,62.11070655940354
15,P689,1.9632212880930338,9.887017193662237
16,P2579,1.29438487045064,20.02800243404027
16,P1995,0.6620152264470315,9.068997617434059
16,P2176,0.8355206380824042,9.513277679949534
16,P780,3.3472322762510225,17.745916159829584
16,P828,1.289228899562091,17.150967777777208
16,P2578,1.1990300847597286,10.914318714797686
16,P2079,2.7543771851758434,6.650903602638169
16,P2175,0.938840372000832,9.229076447894368
16,P1557,3.135598860359431,32.31101371889647
16,P1542,1.6160630043525255,29.55902463987674
16,P111,1.042129778875522,10.40517517721468
16,P1536,2.950810586162479,8.615401805958253
16,P1056,2.0794415416798357,8.103745152209294
17,P828,1.289228899562091,17.150967777777208
17,P1557,1.0451996201198104,10.770337906298822
17,P186,2.0580503516985185,4.482431043351986
17,P4934,2.5672804141196144,22.117426439359157
17,P276,2.2473805386469503,3.828816653091779
17,P1995,1.324030452894063,18.137995234868118
17,P2176,0.8355206380824042,9.513277679949534
17,P1542,0.5386876681175085,9.853008213292247
17,P2175,0.938840372000832,9.229076447894368
18,P138,3.1642239738659366,11.456738301629116
18,P828,0.6446144497810455,8.575483888888604
18,P111,1.042129778875522,10.40517517721468
18,P2670,1.031079942688937,7.974248905158895
18,P2175,9.38840372000832,92.29076447894369
18,P2868,50.37673353612825,143.15756269552216
18,P1542,0.5386876681175085,9.853008213292247
18,P2176,9.190727018906445,104.64605447944487
19,P828,1.289228899562091,17.150967777777208
19,P1557,2.0903992402396208,21.540675812597645
19,P2579,0.64719243522532,10.014001217020136
19,P2175,2.8165211160024963,27.687229343683104
19,P2868,1.9375666744664712,5.506060103673929
19,P138,1.5821119869329683,5.728369150814558
19,P4934,1.2836402070598072,11.058713219679579
19,P1542,0.5386876681175085,9.853008213292247
19,P111,2.084259557751044,20.81035035442936
19,P2578,1.1990300847597286,10.914318714797686
19,P2176,2.5065619142472126,28.539833039848602
20,P2579,0.64719243522532,10.014001217020136
20,P1995,0.6620152264470315,9.068997617434059
20,P2670,1.031079942688937,7.974248905158895
20,P927,1.8659666708932756,20.97887104166484
20,P111,6.252778673253132,62.43105106328808
20,P1542,0.5386876681175085,9.853008213292247
20,P4934,1.2836402070598072,11.058713219679579
21,P828,2.578457799124182,34.301935555554415
21,P1557,2.0903992402396208,21.540675812597645
21,P2579,0.64719243522532,10.014001217020136
21,P689,3.9264425761860675,19.774034387324473
21,P780,8.368080690627556,44.36479039957396
21,P1995,1.324030452894063,18.137995234868118
21,P2176,4.177603190412021,47.566388399747666
21,P2079,2.7543771851758434,6.650903602638169
21,P276,2.2473805386469503,3.828816653091779
21,P2175,4.69420186000416,46.14538223947184
21,P138,3.1642239738659366,11.456738301629116
21,P2283,3.2946163729790205,16.919045480386735
21,P703,3.8657744174890247,5.222933088677302
21,P1542,0.5386876681175085,9.853008213292247
21,P688,2.376900986969912,4.543985118230771
21,P2578,2.398060169519457,21.82863742959537
21,P769,9.844842496504873,32.42705467485293
22,P2579,0.64719243522532,10.014001217020136
22,P828,1.9338433493431366,25.72645166666581
22,P1557,1.0451996201198104,10.770337906298822
22,P1995,1.324030452894063,18.137995234868118
22,P2176,5.013123828494425,57.079666079697205
22,P2789,3.1511177670691546,13.017029773095992
22,P780,26.77785821000818,141.96732927863667
22,P2175,1.877680744001664,18.458152895788736
22,P1542,0.5386876681175085,9.853008213292247
22,P927,4.664916677233189,52.44717760416209
22,P2670,1.031079942688937,7.974248905158895
22,P1478,1.950786885894606,6.603374575474467
23,P138,1.5821119869329683,5.728369150814558
23,P828,1.289228899562091,17.150967777777208
23,P1557,1.0451996201198104,10.770337906298822
23,P2175,11.266084464009985,110.74891737473241
23,P2868,52.31430021059472,148.66362279919608
23,P2670,1.031079942688937,7.974248905158895
23,P927,0.9329833354466378,10.48943552083242
23,P2176,11.697288933153658,133.18588751929346
23,P1995,1.324030452894063,18.137995234868118
23,P1542,0.5386876681175085,9.853008213292247
23,P769,3.281614165501624,10.809018224950977
24,P927,0.9329833354466378,10.48943552083242
24,P2176,0.8355206380824042,9.513277679949534
24,P780,5.020848414376534,26.618874239744375
24,P2175,0.938840372000832,9.229076447894368
24,P689,1.9632212880930338,9.887017193662237
24,P1542,0.5386876681175085,9.853008213292247
25,P2579,0.64719243522532,10.014001217020136
25,P2176,4.177603190412021,47.566388399747666
25,P121,3.493134876987841,9.011423123953625
25,P2175,4.69420186000416,46.14538223947184
25,P459,2.8666024455098795,2.3582584372495567
25,P927,1.8659666708932756,20.97887104166484
25,P2283,1.6473081864895103,8.459522740193368
25,P129,3.068593621818863,9.184885995456597
26,P138,1.5821119869329683,5.728369150814558
26,P828,1.289228899562091,17.150967777777208
26,P1557,1.0451996201198104,10.770337906298822
26,P4934,2.5672804141196144,22.117426439359157
26,P111,3.126389336626566,31.21552553164404
26,P2175,1.877680744001664,18.458152895788736
26,P427,11.82700601127654,16.236008174466136
26,P105,4.93894336564014,3.467221756568582
26,P171,6.636496597362809,6.929251772118598
26,P2868,48.43916686166178,137.6515025918482
26,P1542,0.5386876681175085,9.853008213292247
26,P1478,1.950786885894606,6.603374575474467
26,P2176,2.5065619142472126,28.539833039848602
27,P2579,1.29438487045064,20.02800243404027
27,P681,2.998438635151734,4.6231008885544185
27,P780,5.020848414376534,26.618874239744375
27,P276,2.2473805386469503,3.828816653091779
27,P1382,1.7632508114778735,8.809979621496122
27,P459,2.8666024455098795,2.3582584372495567
27,P927,1.8659666708932756,20.97887104166484
27,P462,3.750179979977732,6.18768014886035
28,P2579,1.29438487045064,20.02800243404027
28,P828,2.578457799124182,34.301935555554415
28,P1557,1.0451996201198104,10.770337906298822
28,P2176,2.5065619142472126,28.539833039848602
28,P780,6.694464552502045,35.49183231965917
28,P2578,1.1990300847597286,10.914318714797686
28,P2175,1.877680744001664,18.458152895788736
28,P1542,1.6160630043525255,29.55902463987674
28,P927,1.8659666708932756,20.97887104166484
29,P2579,0.64719243522532,10.014001217020136
29,P2283,1.6473081864895103,8.459522740193368
29,P927,1.8659666708932756,20.97887104166484
29,P2670,1.031079942688937,7.974248905158895
29,P1542,0.5386876681175085,9.853008213292247
29,P689,1.9632212880930338,9.887017193662237
30,P138,1.5821119869329683,5.728369150814558
30,P2579,0.64719243522532,10.014001217020136
30,P828,1.289228899562091,17.150967777777208
30,P2868,50.37673353612825,143.15756269552216
30,P1542,1.077375336235017,19.706016426584494
30,P1557,1.0451996201198104,10.770337906298822
30,P2670,1.031079942688937,7.974248905158895
30,P111,1.042129778875522,10.40517517721468
30,P2176,0.8355206380824042,9.513277679949534
31,P2579,0.64719243522532,10.014001217020136
31,P828,1.289228899562091,17.150967777777208
31,P1557,1.0451996201198104,10.770337906298822
31,P4934,2.5672804141196144,22.117426439359157
31,P780,5.020848414376534,26.618874239744375
31,P2670,1.031079942688937,7.974248905158895
31,P1542,0.5386876681175085,9.853008213292247
31,P688,2.376900986969912,4.543985118230771
31,P927,1.8659666708932756,20.97887104166484
31,P111,2.084259557751044,20.81035035442936
31,P1478,1.950786885894606,6.603374575474467
32,P2579,1.29438487045064,20.02800243404027
32,P828,1.9338433493431366,25.72645166666581
32,P1557,1.0451996201198104,10.770337906298822
32,P927,4.664916677233189,52.44717760416209
32,P2176,10.02624765698885,114.15933215939441
32,P703,3.8657744174890247,5.222933088677302
32,P1542,1.077375336235017,19.706016426584494
32,P689,3.9264425761860675,19.774034387324473
32,P2175,11.266084464009985,110.74891737473241
32,P780,1.6736161381255112,8.872958079914792
32,P276,2.2473805386469503,3.828816653091779
32,P2283,1.6473081864895103,8.459522740193368
32,P111,1.042129778875522,10.40517517721468
33,P138,1.5821119869329683,5.728369150814558
33,P828,3.8676866986862732,51.45290333333162
33,P1557,2.0903992402396208,21.540675812597645
33,P2175,10.327244092009153,101.51984092683804
33,P2868,54.2518668850612,154.16968290287
33,P2670,2.062159885377874,15.94849781031779
33,P2176,9.190727018906445,104.64605447944487
33,P780,6.694464552502045,35.49183231965917
33,P1542,1.077375336235017,19.706016426584494
33,P636,5.080593882703166,9.135244405096946
33,P769,82.0403541375406,270.22545562377445
33,P689,7.852885152372135,39.54806877464895
33,P1995,1.324030452894063,18.137995234868118
33,P703,5.798661626233537,7.834399633015954
33,P2578,1.1990300847597286,10.914318714797686
33,P2283,3.2946163729790205,16.919045480386735
34,P2579,0.64719243522532,10.014001217020136
34,P828,1.289228899562091,17.150967777777208
34,P1557,1.0451996201198104,10.770337906298822
34,P1542,0.5386876681175085,9.853008213292247
34,P927,1.8659666708932756,20.97887104166484
34,P111,1.042129778875522,10.40517517721468
34,P4934,1.2836402070598072,11.058713219679579
35,P186,6.174151055095555,13.447293130055957
35,P828,1.289228899562091,17.150967777777208
35,P1557,1.0451996201198104,10.770337906298822
35,P1995,0.6620152264470315,9.068997617434059
35,P2176,0.8355206380824042,9.513277679949534
35,P780,3.3472322762510225,17.745916159829584
35,P1382,7.053003245911494,35.23991848598449
35,P927,0.9329833354466378,10.48943552083242
35,P2789,6.302235534138309,26.034059546191983
35,P703,5.798661626233537,7.834399633015954
35,P2579,0.64719243522532,10.014001217020136
35,P2670,1.031079942688937,7.974248905158895
35,P2175,0.938840372000832,9.229076447894368
35,P1542,0.5386876681175085,9.853008213292247
35,P2283,1.6473081864895103,8.459522740193368
35,P2578,1.1990300847597286,10.914318714797686
35,P689,1.9632212880930338,9.887017193662237
36,P4934,1.2836402070598072,11.058713219679579
36,P111,1.042129778875522,10.40517517721468
37,P2579,0.64719243522532,10.014001217020136
37,P828,3.2230722489052277,42.87741944444302
37,P1557,3.135598860359431,32.31101371889647
37,P111,1.042129778875522,10.40517517721468
37,P1995,0.6620152264470315,9.068997617434059
37,P21,3.101092789211817,2.592921949617819
37,P1542,4.309501344940068,78.82406570633798
37,P138,1.5821119869329683,5.728369150814558
37,P927,1.8659666708932756,20.97887104166484
37,P1536,2.950810586162479,8.615401805958253
38,P2579,1.29438487045064,20.02800243404027
38,P1995,0.6620152264470315,9.068997617434059
38,P2176,3.3420825523296167,38.053110719798134
38,P780,16.736161381255112,88.72958079914793
38,P2670,1.031079942688937,7.974248905158895
38,P2175,3.755361488003328,36.91630579157747
38,P1557,1.0451996201198104,10.770337906298822
38,P459,2.8666024455098795,2.3582584372495567
38,P927,1.8659666708932756,20.97887104166484
39,P689,3.9264425761860675,19.774034387324473
39,P780,8.368080690627556,44.36479039957396
39,P1995,0.6620152264470315,9.068997617434059
39,P2176,2.5065619142472126,28.539833039848602
39,P828,1.289228899562091,17.150967777777208
39,P111,2.084259557751044,20.81035035442936
39,P2175,2.8165211160024963,27.687229343683104
39,P2868,1.9375666744664712,5.506060103673929
39,P2283,1.6473081864895103,8.459522740193368
39,P2578,1.1990300847597286,10.914318714797686
39,P769,3.281614165501624,10.809018224950977
39,P138,1.5821119869329683,5.728369150814558
40,P828,0.6446144497810455,8.575483888888604
40,P111,1.042129778875522,10.40517517721468
40,P2176,0.8355206380824042,9.513277679949534
40,P1995,0.6620152264470315,9.068997617434059
40,P927,1.8659666708932756,20.97887104166484
40,P4934,1.2836402070598072,11.058713219679579
40,P1542,1.077375336235017,19.706016426584494
40,P689,1.9632212880930338,9.887017193662237
40,P138,1.5821119869329683,5.728369150814558
40,P276,2.2473805386469503,3.828816653091779
40,P144,3.547943113482836,7.790637830275692
40,P2175,0.938840372000832,9.229076447894368
41,P828,1.9338433493431366,25.72645166666581
41,P1557,1.0451996201198104,10.770337906298822
41,P2175,2.8165211160024963,27.687229343683104
41,P2868,1.9375666744664712,5.506060103673929
41,P2176,2.5065619142472126,28.539833039848602
41,P21,3.101092789211817,2.592921949617819
41,P1542,0.5386876681175085,9.853008213292247
42,P1557,2.0903992402396208,21.540675812597645
42,P2283,4.94192455946853,25.378568220580103
42,P2579,0.64719243522532,10.014001217020136
42,P1382,1.7632508114778735,8.809979621496122
42,P105,4.93894336564014,3.467221756568582
42,P2578,1.1990300847597286,10.914318714797686
43,P828,0.6446144497810455,8.575483888888604
43,P1419,3.8154850783854988,11.144842373409517
43,P111,1.042129778875522,10.40517517721468
43,P1542,0.5386876681175085,9.853008213292247
44,P828,1.9338433493431366,25.72645166666581
44,P1557,3.135598860359431,32.31101371889647
44,P2283,4.94192455946853,25.378568220580103
44,P2579,0.64719243522532,10.014001217020136
44,P1542,1.077375336235017,19.706016426584494
44,P2670,1.031079942688937,7.974248905158895
44,P2578,1.1990300847597286,10.914318714797686
44,P186,2.0580503516985185,4.482431043351986
45,P828,0.6446144497810455,8.575483888888604
45,P1542,0.5386876681175085,9.853008213292247
46,P828,1.289228899562091,17.150967777777208
46,P1557,3.135598860359431,32.31101371889647
46,P1419,3.8154850783854988,11.144842373409517
46,P2283,4.94192455946853,25.378568220580103
46,P2579,1.94157730567596,30.042003651060405
46,P688,2.376900986969912,4.543985118230771
46,P2578,3.597090254279186,32.742956144393055
46,P1542,1.6160630043525255,29.55902463987674
47,P828,1.289228899562091,17.150967777777208
47,P1557,1.0451996201198104,10.770337906298822
47,P1542,0.5386876681175085,9.853008213292247
47,P688,2.376900986969912,4.543985118230771
47,P111,1.042129778875522,10.40517517721468
47,P1056,2.0794415416798357,8.103745152209294
48,P138,1.5821119869329683,5.728369150814558
48,P828,1.289228899562091,17.150967777777208
48,P1557,1.0451996201198104,10.770337906298822
48,P21,3.101092789211817,2.592921949617819
48,P2868,48.43916686166178,137.6515025918482
48,P2670,1.031079942688937,7.974248905158895
48,P1542,0.5386876681175085,9.853008213292247
48,P2176,0.8355206380824042,9.513277679949534
49,P138,3.1642239738659366,11.456738301629116
49,P2579,1.29438487045064,20.02800243404027
49,P828,3.2230722489052277,42.87741944444302
49,P1557,4.1807984804792415,43.08135162519529
49,P111,1.042129778875522,10.40517517721468
49,P2959,2.963814670585686,9.087564520783792
49,P2176,5.013123828494425,57.079666079697205
49,P2868,48.43916686166178,137.6515025918482
49,P2283,3.2946163729790205,16.919045480386735
49,P2670,1.031079942688937,7.974248905158895
49,P703,3.8657744174890247,5.222933088677302
49,P1542,2.693438340587542,49.26504106646124
49,P2175,4.69420186000416,46.14538223947184
49,P927,1.8659666708932756,20.97887104166484
49,P1536,2.950810586162479,8.615401805958253
49,P1056,2.0794415416798357,8.103745152209294
49,P3712,3.571697199490943,11.200801027057562
50,P2579,0.64719243522532,10.014001217020136
50,P1542,1.077375336235017,19.706016426584494
50,P828,1.289228899562091,17.150967777777208
50,P927,1.8659666708932756,20.97887104166484
51,P828,1.9338433493431366,25.72645166666581
51,P1557,3.135598860359431,32.31101371889647
51,P2283,4.94192455946853,25.378568220580103
51,P2579,0.64719243522532,10.014001217020136
51,P186,2.0580503516985185,4.482431043351986
51,P1542,1.6160630043525255,29.55902463987674
51,P2578,1.1990300847597286,10.914318714797686
51,P111,5.210648894377609,52.0258758860734
52,P2579,0.64719243522532,10.014001217020136
52,P4934,3.8509206211794216,33.17613965903874
52,P111,5.210648894377609,52.0258758860734
52,P138,1.5821119869329683,5.728369150814558
52,P2868,1.9375666744664712,5.506060103673929
52,P186,2.0580503516985185,4.482431043351986
52,P129,3.068593621818863,9.184885995456597
52,P927,1.8659666708932756,20.97887104166484
52,P2670,1.031079942688937,7.974248905158895
52,P1478,1.950786885894606,6.603374575474467
53,P828,1.289228899562091,17.150967777777208
53,P1557,1.0451996201198104,10.770337906298822
53,P111,1.042129778875522,10.40517517721468
53,P2176,4.177603190412021,47.566388399747666
53,P21,3.101092789211817,2.592921949617819
53,P2579,0.64719243522532,10.014001217020136
53,P1382,3.526501622955747,17.619959242992245
53,P703,3.8657744174890247,5.222933088677302
53,P1542,0.5386876681175085,9.853008213292247
53,P2175,4.69420186000416,46.14538223947184
53,P689,3.9264425761860675,19.774034387324473
53,P138,1.5821119869329683,5.728369150814558
53,P927,0.9329833354466378,10.48943552083242
53,P2283,1.6473081864895103,8.459522740193368
54,P2959,2.963814670585686,9.087564520783792
54,P1995,0.6620152264470315,9.068997617434059
54,P2176,1.6710412761648084,19.026555359899067
54,P2670,1.031079942688937,7.974248905158895
54,P2175,1.877680744001664,18.458152895788736
54,P186,2.0580503516985185,4.482431043351986
54,P3712,3.571697199490943,11.200801027057562
55,P138,1.5821119869329683,5.728369150814558
55,P828,1.289228899562091,17.150967777777208
55,P1557,2.0903992402396208,21.540675812597645
55,P2579,0.64719243522532,10.014001217020136
55,P2789,6.302235534138309,26.034059546191983
55,P2959,2.963814670585686,9.087564520783792
55,P2868,50.37673353612825,143.15756269552216
55,P1995,1.324030452894063,18.137995234868118
55,P703,3.8657744174890247,5.222933088677302
55,P1542,0.5386876681175085,9.853008213292247
55,P2578,1.1990300847597286,10.914318714797686
55,P2283,1.6473081864895103,8.459522740193368
55,P2176,0.8355206380824042,9.513277679949534
56,P138,3.1642239738659366,11.456738301629116
56,P828,1.9338433493431366,25.72645166666581
56,P1557,3.135598860359431,32.31101371889647
56,P111,1.042129778875522,10.40517517721468
56,P2283,4.94192455946853,25.378568220580103
56,P2579,0.64719243522532,10.014001217020136
56,P1995,0.6620152264470315,9.068997617434059
56,P2868,50.37673353612825,143.15756269552216
56,P1542,0.5386876681175085,9.853008213292247
56,P2578,2.398060169519457,21.82863742959537
56,P2176,0.8355206380824042,9.513277679949534
56,P3712,3.571697199490943,11.200801027057562
57,P2579,0.64719243522532,10.014001217020136
57,P828,1.289228899562091,17.150967777777208
57,P1557,1.0451996201198104,10.770337906298822
57,P2176,4.177603190412021,47.566388399747666
57,P276,2.2473805386469503,3.828816653091779
57,P1542,0.5386876681175085,9.853008213292247
57,P2175,4.69420186000416,46.14538223947184
57,P927,1.8659666708932756,20.97887104166484
57,P111,1.042129778875522,10.40517517721468
57,P138,1.5821119869329683,5.728369150814558
58,P2176,4.177603190412021,47.566388399747666
58,P138,1.5821119869329683,5.728369150814558
58,P688,2.376900986969912,4.543985118230771
58,P2175,4.69420186000416,46.14538223947184
58,P1478,1.950786885894606,6.603374575474467
58,P2670,1.031079942688937,7.974248905158895
59,P2578,2.398060169519457,21.82863742959537
59,P2176,1.6710412761648084,19.026555359899067
59,P780,5.020848414376534,26.618874239744375
59,P1382,10.579504868867241,52.859877728976734
59,P2175,1.877680744001664,18.458152895788736
59,P1542,2.693438340587542,49.26504106646124
59,P828,1.9338433493431366,25.72645166666581
59,P111,3.126389336626566,31.21552553164404
59,P4934,3.8509206211794216,33.17613965903874
59,P276,2.2473805386469503,3.828816653091779
59,P2579,0.64719243522532,10.014001217020136
59,P1056,2.0794415416798357,8.103745152209294
59,P3712,3.571697199490943,11.200801027057562
59,P769,3.281614165501624,10.809018224950977
59,P689,1.9632212880930338,9.887017193662237
60,P138,1.5821119869329683,5.728369150814558
60,P828,1.289228899562091,17.150967777777208
60,P1557,1.0451996201198104,10.770337906298822
60,P2959,2.963814670585686,9.087564520783792
60,P2868,48.43916686166178,137.6515025918482
60,P1995,1.324030452894063,18.137995234868118
60,P1542,0.5386876681175085,9.853008213292247
60,P2789,1.5755588835345773,6.508514886547996
60,P111,5.210648894377609,52.0258758860734
60,P927,0.9329833354466378,10.48943552083242
60,P2176,0.8355206380824042,9.513277679949534
61,P828,1.9338433493431366,25.72645166666581
61,P1557,2.0903992402396208,21.540675812597645
61,P2579,1.29438487045064,20.02800243404027
61,P427,5.91350300563827,8.118004087233068
61,P1995,0.6620152264470315,9.068997617434059
61,P2176,3.3420825523296167,38.053110719798134
61,P171,3.3182482986814046,3.464625886059299
61,P1542,0.5386876681175085,9.853008213292247
61,P2175,3.755361488003328,36.91630579157747
61,P2578,1.1990300847597286,10.914318714797686
61,P111,1.042129778875522,10.40517517721468
61,P509,2.680724275601078,6.755079302373733
62,P828,1.289228899562091,17.150967777777208
62,P1557,1.0451996201198104,10.770337906298822
62,P2670,1.031079942688937,7.974248905158895
62,P2283,6.589232745958041,33.83809096077347
62,P462,7.500359959955464,12.3753602977207
62,P186,6.174151055095555,13.447293130055957
62,P1542,0.5386876681175085,9.853008213292247
62,P1478,1.950786885894606,6.603374575474467
62,P121,3.493134876987841,9.011423123953625
62,P111,1.042129778875522,10.40517517721468
62,P138,1.5821119869329683,5.728369150814558
63,P2579,0.64719243522532,10.014001217020136
63,P462,7.500359959955464,12.3753602977207
63,P2868,5.8127000233994135,16.518180311021787
63,P769,6.563228331003248,21.618036449901954
63,P2175,24.409849672021632,239.95598764525357
63,P2176,20.888015952060105,237.83194199873833
63,P1995,3.3100761322351575,45.34498808717029
63,P2283,1.6473081864895103,8.459522740193368
63,P276,2.2473805386469503,3.828816653091779
63,P780,1.6736161381255112,8.872958079914792
63,P2578,1.1990300847597286,10.914318714797686
63,P121,3.493134876987841,9.011423123953625
63,P1542,1.077375336235017,19.706016426584494
63,P138,1.5821119869329683,5.728369150814558
63,P186,4.116100703397037,8.964862086703972
64,P2579,0.64719243522532,10.014001217020136
64,P828,1.289228899562091,17.150967777777208
64,P2176,0.8355206380824042,9.513277679949534
64,P780,11.715312966878578,62.11070655940354
64,P1542,1.6160630043525255,29.55902463987674
64,P111,3.126389336626566,31.21552553164404
64,P138,1.5821119869329683,5.728369150814558
64,P2175,0.938840372000832,9.229076447894368
64,P4934,3.8509206211794216,33.17613965903874
64,P688,2.376900986969912,4.543985118230771
64,P927,1.8659666708932756,20.97887104166484
64,P2670,1.031079942688937,7.974248905158895
65,P828,1.289228899562091,17.150967777777208
65,P1557,2.0903992402396208,21.540675812597645
65,P2579,1.29438487045064,20.02800243404027
65,P689,3.9264425761860675,19.774034387324473
65,P2670,2.062159885377874,15.94849781031779
65,P105,69.14520711896195,48.54110459196015
65,P1542,0.5386876681175085,9.853008213292247
65,P927,0.9329833354466378,10.48943552083242
65,P111,1.042129778875522,10.40517517721468
65,P1056,2.0794415416798357,8.103745152209294
66,P2579,0.64719243522532,10.014001217020136
66,P2670,2.062159885377874,15.94849781031779
