doc,wikiID
26,Q13108060
27,Q7873
27,Q417861
27,Q7559698
27,Q9946
27,Q340383
27,Q1660986
27,Q577
27,Q181600
27,Q400416
27,Q39631
27,Q654302
27,Q2625603
27,Q232576
27,Q672154
27,Q969439
27,Q351657
27,Q3401405
27,Q1415366
27,Q80994
27,Q224615
27,Q12453
27,Q88075159
27,Q23445
27,Q43656
27,Q68
27,Q188577
27,Q5179215
27,Q8436
27,Q43183
27,Q324634
27,Q11190
27,Q395499
27,Q178934
27,Q1331225
27,Q11229
27,Q1425577
27,Q7311806
27,Q7544312
27,Q58778
27,Q27318
27,Q47790
27,Q39546
28,Q7873
28,Q166231
28,Q104493
28,Q1393757
28,Q2796622
28,Q4198752
28,Q2353244
28,Q415384
28,Q16279981
28,Q332237
28,Q787410
28,Q313358
28,Q156050
28,Q44512
28,Q1174843
28,Q345847
28,Q3241045
28,Q95124485
29,Q7873
29,Q346589
29,Q2995644
29,Q104493
29,Q650912
29,Q7559698
29,Q233991
29,Q181600
29,Q11042
29,Q1199068
29,Q7569
29,Q1074
29,Q28146826
29,Q211857
29,Q652297
29,Q4116378
29,Q60528603
29,Q5720030
29,Q12328504
29,Q2097870
29,Q7233418
29,Q3409038
29,Q466707
29,Q886549
30,Q12187
30,Q11563
30,Q346589
30,Q11471
30,Q17130325
30,Q577
30,Q181600
30,Q8441
30,Q12136
30,Q347910
30,Q467
30,Q7569
30,Q13414347
30,Q7233418
30,Q14819852
30,Q1595418
30,Q438467
30,Q450
30,Q12190
30,Q360797
31,Q7873
31,Q166231
31,Q252022
31,Q1393757
31,Q39552
31,Q226455
31,Q573
31,Q181600
31,Q3686031
31,Q229806
31,Q672154
31,Q1039790
31,Q8054
31,Q9739
31,Q47790
31,Q21130714
31,Q185557
31,Q654035
31,Q5189153
32,Q7873
32,Q166231
32,Q11471
32,Q79460
32,Q8261
32,Q9946
32,Q26018
32,Q340383
32,Q75101527
32,Q729
32,Q2029863
32,Q1199068
32,Q241636
32,Q11229
32,Q3481047
32,Q28146826
32,Q452174
32,Q442943
32,Q788331
32,Q7365
32,Q3409038
32,Q9332
32,Q1121905
32,Q217419
32,Q1038886
32,Q101991
32,Q9377
32,Q9368
32,Q7886
32,Q192423
32,Q1400881
32,Q2356542
33,Q12187
33,Q417861
33,Q166231
33,Q730920
33,Q346589
33,Q650912
33,Q7574949
33,Q7559698
33,Q397567
33,Q1121708
33,Q193045
33,Q179661
33,Q729
33,Q11042
33,Q5
33,Q2353244
33,Q229806
33,Q32043
33,Q8386
33,Q7308373
33,Q40821
33,Q229448
33,Q313358
33,Q156050
33,Q28742
33,Q741306
33,Q974135
33,Q202805
33,Q213511
33,Q1121708
33,Q186517
33,Q367837
33,Q107647
33,Q426549
33,Q2292472
33,Q415843
33,Q169872
33,Q422665
34,Q7873
34,Q166231
34,Q650912
34,Q7559698
34,Q340383
34,Q181600
34,Q11042
34,Q14167404
34,Q11652
34,Q1983062
34,Q482980
34,Q233646
34,Q11052334
34,Q439556
34,Q175928
35,Q3230
35,Q166231
35,Q252022
35,Q573
35,Q729
35,Q229289
35,Q5611828
35,Q1074
35,Q164655
35,Q229448
35,Q4780983
35,Q160464
35,Q2935
35,Q1128498
35,Q186290
35,Q481609
35,Q18960408
35,Q1347572
35,Q357919
35,Q342542
35,Q4503831
35,Q1072
35,Q81367
35,Q245117
35,Q227644
35,Q243046
36,Q417861
36,Q252022
36,Q75101527
36,Q241656
36,Q7727
36,Q1399174
36,Q3481047
36,Q1413083
36,Q68
36,Q11229
36,Q741306
36,Q367837
36,Q126017
36,Q1348305
36,Q185744
36,Q33596
36,Q341826
36,Q416002
36,Q848328
36,Q34508
37,Q7873
37,Q166231
37,Q11563
37,Q79460
37,Q10876
37,Q41803
37,Q18411384
37,Q1216998
37,Q1660986
37,Q242361
37,Q2751034
37,Q2029863
37,Q9371
37,Q347910
37,Q5249659
37,Q5265697
37,Q4
37,Q452174
37,Q1415366
37,Q663143
37,Q205873
37,Q101965
37,Q535119
37,Q309314
37,Q343586
37,Q212354
37,Q1654044
37,Q226329
37,Q1664296
37,Q9927
37,Q234733
37,Q309314
37,Q7457910
37,Q424381
37,Q399433
38,Q7873
38,Q417861
38,Q2995644
38,Q224772
38,Q1650182
38,Q573
38,Q181600
38,Q12136
38,Q201989
38,Q435371
38,Q229806
38,Q1399174
38,Q341954
38,Q188844
38,Q12453
38,Q8047
38,Q651448
38,Q1926141
38,Q998
38,Q342306
38,Q422464
39,Q11471
39,Q7559698
39,Q9946
39,Q102205
39,Q233991
39,Q181600
39,Q347910
39,Q3686031
39,Q48143
39,Q1645498
39,Q246881
39,Q219113
39,Q8386
39,Q25235
39,Q304157
39,Q202805
39,Q367837
39,Q423169
39,Q177911
39,Q192717
40,Q79460
40,Q41803
40,Q7559698
40,Q9887
40,Q18411384
40,Q1393757
40,Q28942704
40,Q178069
40,Q251898
40,Q16886557
40,Q2751034
40,Q9914
40,Q413593
40,Q6554155
40,Q452174
40,Q1415366
40,Q229448
40,Q9377
40,Q7886
40,Q226329
40,Q346504
40,Q9907
40,Q1720706
40,Q224634
40,Q1135939
40,Q105537
40,Q62075492
40,Q1216998
40,Q25288
41,Q166231
41,Q1393757
41,Q9946
41,Q101026
41,Q340383
41,Q416981
41,Q44148
41,Q8441
41,Q241636
41,Q1161331
41,Q2202182
41,Q219067
41,Q2042052
41,Q1570376
41,Q185557
41,Q741306
41,Q186290
41,Q1347572
41,Q342542
41,Q132621
41,Q225971
41,Q11068
41,Q407680
41,Q7565
41,Q523402
41,Q200303
41,Q1799745
41,Q9852
41,Q121769
41,Q412212
41,Q344272
42,Q730920
42,Q11367
42,Q7239
42,Q998
42,Q229806
42,Q61951
42,Q8242
42,Q80994
42,Q652297
42,Q1595418
42,Q233646
42,Q177998
42,Q55622662
42,Q187634
42,Q1343694
42,Q29864097
42,Q2737829
42,Q225664
42,Q998
42,Q42962
42,Q37083
42,Q354213
42,Q7312191
43,Q79460
43,Q2251595
43,Q7559698
43,Q26018
43,Q7430
43,Q1645498
43,Q241636
43,Q137771
43,Q101965
43,Q466707
43,Q739897
43,Q618536
43,Q2397485
43,Q1720648
43,Q257444
43,Q11016
44,Q166231
44,Q252022
44,Q573
44,Q242361
44,Q45422
44,Q241656
44,Q7239
44,Q3686031
44,Q241636
44,Q9914
44,Q1215266
44,Q20655516
44,Q95353242
44,Q612960
44,Q10264721
44,Q383185
44,Q1235072
44,Q1663522
44,Q184204
44,Q393987
44,Q170065
44,Q372016
44,Q4555
44,Q1913301
44,Q230479
44,Q11466
44,Q7834062
44,Q405416
45,Q79460
45,Q435371
45,Q224615
45,Q535119
45,Q16997
45,Q248433
45,Q848328
46,Q39911
46,Q416020
46,Q166231
46,Q11563
46,Q2995644
46,Q217602
46,Q7430
46,Q4198752
46,Q7239
46,Q184651
46,Q2463013
46,Q2083958
46,Q211857
46,Q44512
46,Q1045331
46,Q354717
46,Q7187
46,Q326942
46,Q123722
46,Q131029
46,Q322481
47,Q166231
47,Q11471
47,Q10876
47,Q188561
47,Q7559698
47,Q181600
47,Q405325
47,Q16644043
47,Q483242
47,Q8054
47,Q7233418
47,Q848328
47,Q8047
47,Q739897
47,Q1903435
47,Q167676
47,Q231564
47,Q341295
47,Q502159
47,Q95377384
47,Q1460232
48,Q12187
48,Q166231
48,Q7559698
48,Q252022
48,Q340383
48,Q573
48,Q181600
48,Q179661
48,Q347910
48,Q229806
48,Q5265697
48,Q186290
48,Q653938
48,Q206579
48,Q42395
48,Q417888
48,Q1339274
48,Q341262
49,Q12187
49,Q7873
49,Q166231
49,Q346589
49,Q217602
49,Q79460
49,Q650912
49,Q41803
49,Q241519
49,Q18411384
49,Q421804
49,Q28942704
49,Q9946
49,Q340383
49,Q16917
49,Q573
49,Q102205
49,Q12136
49,Q181600
49,Q729
49,Q11042
49,Q347910
49,Q2585693
49,Q8016240
49,Q654302
49,Q183134
49,Q2271820
49,Q1399174
49,Q365681
49,Q11229
49,Q4
49,Q16644043
49,Q28146826
49,Q4035110
49,Q483242
49,Q450004
49,Q304157
49,Q9739
49,Q7457910
49,Q169219
49,Q1619726
49,Q444986
49,Q200975
49,Q421804
49,Q5380814
49,Q376638
49,Q269829
49,Q1584993
49,Q10566551
49,Q398847
50,Q7873
50,Q417861
50,Q7559698
50,Q82760
50,Q181600
50,Q11042
50,Q2463013
50,Q654302
50,Q1487317
50,Q351657
50,Q1688874
50,Q224615
50,Q101965
50,Q177998
50,Q95377384
50,Q1339274
50,Q341262
50,Q103537
50,Q133156
50,Q3705086
50,Q6120474
50,Q176088
50,Q415419
50,Q11057299
51,Q166231
51,Q346589
51,Q2995644
51,Q104493
51,Q7559698
51,Q28942704
51,Q9946
51,Q82760
51,Q16917
51,Q416981
51,Q181600
51,Q15622206
51,Q2864132
51,Q7239
51,Q1199068
51,Q10954303
51,Q2625603
51,Q232576
51,Q1487317
51,Q969439
51,Q1399174
51,Q82604
51,Q341954
51,Q351657
51,Q28146826
51,Q476078
51,Q7231827
51,Q483242
51,Q36253
51,Q253287
51,Q193181
51,Q5189153
51,Q217419
51,Q1339274
51,Q341262
51,Q45281386
51,Q415604
51,Q13637798
51,Q11028
51,Q165896
51,Q411565
51,Q40924
51,Q596465
52,Q7873
52,Q417861
52,Q2995644
52,Q217602
52,Q7559698
52,Q421804
52,Q39552
52,Q226455
52,Q75101527
52,Q251898
52,Q42848
52,Q347910
52,Q1645498
52,Q654302
52,Q61951
52,Q629
52,Q2202182
52,Q1399174
52,Q22114637
52,Q28146826
52,Q39297
52,Q224615
52,Q176467
52,Q7365
52,Q2042052
52,Q9907
52,Q224634
52,Q62075492
52,Q1720648
52,Q20655516
52,Q1619726
52,Q3705086
52,Q389934
52,Q14382
52,Q161973
52,Q423123
52,Q144
52,Q5297311
52,Q253338
52,Q1259977
52,Q8961886
52,Q6548932
52,Q1692143
52,Q4006
52,Q1266915
52,Q438399
52,Q13642258
52,Q2285199
52,Q344864
52,Q594799
52,Q340406
52,Q175199
53,Q166231
53,Q346589
53,Q2995644
53,Q41803
53,Q7559698
53,Q26018
53,Q340383
53,Q1660986
53,Q729
53,Q2029863
53,Q9371
53,Q654302
53,Q63676257
53,Q9914
53,Q183134
53,Q2271820
53,Q5265697
53,Q22114637
53,Q1074
53,Q417488
53,Q452174
53,Q211857
53,Q7365
53,Q229448
53,Q9368
53,Q107647
53,Q226329
53,Q105537
53,Q393987
53,Q411459
53,Q791586
53,Q615806
53,Q3678993
53,Q21168708
53,Q5282663
53,Q37525
53,Q16797578
53,Q50265665
53,Q107244
53,Q1984527
53,Q706622
54,Q346589
54,Q573
54,Q181600
54,Q45422
54,Q347910
54,Q2585693
54,Q8016240
54,Q654302
54,Q241636
54,Q273510
54,Q84230
54,Q1595418
54,Q1347572
54,Q269829
54,Q10566551
54,Q294834
54,Q1379672
54,Q17987816
54,Q484583
55,Q12187
55,Q166231
55,Q184753
55,Q234018
55,Q18411384
55,Q340383
55,Q1630279
55,Q397567
55,Q181600
55,Q729
55,Q9382
55,Q2585693
55,Q242610
55,Q1773974
55,Q2463013
55,Q39631
55,Q67962720
55,Q654302
55,Q5611828
55,Q2202182
55,Q3401405
55,Q6554155
55,Q211857
55,Q8386
55,Q214339
55,Q774306
55,Q40821
55,Q304157
55,Q62395707
55,Q11466
55,Q95377384
55,Q5057238
55,Q449281
55,Q2633778
55,Q39833
55,Q12136
55,Q5611828
55,Q2351730
55,Q189171
56,Q12187
56,Q166231
56,Q2995644
56,Q41803
56,Q340383
56,Q1121708
56,Q137372
56,Q7239
56,Q347910
56,Q550675
56,Q415384
56,Q14167404
56,Q654302
56,Q7727
56,Q241636
56,Q8386
56,Q360446
56,Q9739
56,Q10566551
56,Q2285199
56,Q5057238
56,Q39833
56,Q41493320
57,Q7873
57,Q166231
57,Q11471
57,Q7559698
57,Q82760
57,Q416981
57,Q226455
57,Q181600
57,Q2349697
57,Q998
57,Q435371
57,Q654302
57,Q229806
57,Q1487317
57,Q183134
57,Q969439
57,Q3481047
57,Q25235
57,Q58778
57,Q39546
57,Q654035
57,Q5189153
57,Q998
57,Q341295
57,Q1339274
57,Q341262
57,Q1379672
57,Q3519259
57,Q1206944
57,Q230037
57,Q352850
58,Q2995644
58,Q229289
58,Q183134
58,Q32043
58,Q8054
58,Q214339
58,Q7365
58,Q21130714
58,Q1347572
58,Q11158
58,Q167198
58,Q1057
58,Q428148
59,Q417861
59,Q1572519
59,Q11563
59,Q2995644
59,Q215044
59,Q245962
59,Q577
59,Q179661
59,Q133805
59,Q8441
59,Q4198752
59,Q5151
59,Q2463013
59,Q229806
59,Q672154
59,Q351657
59,Q22114637
59,Q1074
59,Q8386
59,Q12204
59,Q62395707
59,Q58778
59,Q27318
59,Q345847
59,Q3241045
59,Q4503831
59,Q423169
59,Q341295
59,Q594799
59,Q16278284
59,Q1184933
59,Q7725
59,Q1063
59,Q7382648
59,Q11423
59,Q1371819
59,Q1901582
59,Q2800597
59,Q259346
59,Q29505
59,Q46744
59,Q219266
59,Q1164508
59,Q1061912
60,Q12187
60,Q166231
60,Q346589
60,Q184753
60,Q217602
60,Q7559698
60,Q397567
60,Q75101527
60,Q181600
60,Q42848
60,Q347910
60,Q2585693
60,Q10954303
60,Q36253
60,Q40821
60,Q5189153
60,Q14382
60,Q342233
60,Q116646
60,Q29485
60,Q243373
60,Q9633
60,Q18335
60,Q341344
61,Q166231
61,Q346589
61,Q11471
61,Q7559698
61,Q9946
61,Q577
61,Q416981
61,Q75101527
61,Q8441
61,Q12136
61,Q2625603
61,Q2083958
61,Q134684
61,Q8047
61,Q12078
61,Q224414
61,Q3679160
61,Q719602
61,Q3511357
61,Q3567921
62,Q166231
62,Q11471
62,Q1650182
62,Q1660986
62,Q242361
62,Q2751034
62,Q241636
62,Q16281224
62,Q23387
62,Q1161331
62,Q417488
62,Q214339
62,Q1663522
62,Q345847
62,Q185557
62,Q9927
62,Q10264721
62,Q184204
62,Q596465
62,Q615806
62,Q39833
62,Q1057
62,Q4661718
62,Q234006
62,Q173670
62,Q876776
62,Q239302
62,Q1663054
62,Q627
62,Q82682
62,Q50690
62,Q416974
62,Q2362549
62,Q283
63,Q417861
63,Q396788
63,Q650912
63,Q7559698
63,Q9946
63,Q16917
63,Q102205
63,Q181600
63,Q12147
63,Q229806
63,Q969439
63,Q1175608
63,Q8386
63,Q40821
63,Q27318
63,Q345847
63,Q60528603
63,Q341295
63,Q283
63,Q600571
63,Q159683
63,Q407541
63,Q209577
63,Q81938
63,Q656365
63,Q628858
64,Q7873
64,Q79460
64,Q1650182
64,Q7559698
64,Q251898
64,Q181600
64,Q2349697
64,Q2463013
64,Q2029226
64,Q2083958
64,Q36956
64,Q483242
64,Q8054
64,Q739897
64,Q103537
64,Q13642258
64,Q11158
64,Q11423
64,Q656365
64,Q212032
64,Q22687
64,Q16280383
64,Q219285
64,Q226576
64,Q759183
64,Q241029
64,Q10897
64,Q82794
64,Q83760
64,Q133250
64,Q2934264
64,Q654182
64,Q9813
64,Q7997504
65,Q166231
65,Q104493
65,Q224772
65,Q11471
65,Q7559698
65,Q1393757
65,Q397567
65,Q573
65,Q179661
65,Q1773974
65,Q1199068
65,Q5151
65,Q1327819
65,Q229806
65,Q672154
65,Q2083958
65,Q16644043
65,Q80994
65,Q1983062
65,Q764
65,Q9368
65,Q177911
65,Q398847
65,Q411565
65,Q6548932
65,Q12136
65,Q1284347
65,Q342068
65,Q774228
65,Q746427
65,Q7432
65,Q7834205
65,Q1176780
65,Q1176780
66,Q7873
66,Q209577
66,Q217602
66,Q1650182
66,Q9887
66,Q28942704
66,Q26018
66,Q1660986
66,Q251898
66,Q729
66,Q16281224
66,Q23387
66,Q183134
66,Q343228
66,Q25235
66,Q214339
66,Q105537
66,Q225971
66,Q412212
66,Q42962
66,Q11158
66,Q418901
66,Q5437978
66,Q152
66,Q1265479
66,Q407426
66,Q3303983
66,Q6894581
66,Q1175048
66,Q209717
66,Q1273702
67,Q7873
67,Q2995644
67,Q18411384
67,Q26018
67,Q340383
67,Q1121708
67,Q233991
67,Q2029863
67,Q3686031
67,Q183134
67,Q417488
67,Q442943
67,Q788331
67,Q25235
67,Q652297
67,Q2042052
67,Q406248
67,Q360797
67,Q9368
67,Q186290
67,Q20655516
67,Q8961886
67,Q1265479
67,Q1273702
67,Q211022
67,Q947048
67,Q3133
67,Q845060
68,Q417861
68,Q2995644
68,Q241519
68,Q7559698
68,Q18411384
68,Q252022
68,Q28942704
68,Q340383
68,Q416981
68,Q573
68,Q181600
68,Q347910
68,Q654302
68,Q12147
68,Q1487317
68,Q183134
68,Q2271820
68,Q969439
68,Q4
68,Q9739
68,Q169219
68,Q398847
68,Q411565
68,Q1379672
68,Q199
68,Q521
69,Q12187
69,Q417861
69,Q166231
69,Q1393757
69,Q340383
69,Q397567
69,Q250925
69,Q181600
69,Q12136
69,Q242610
69,Q1773974
69,Q232576
69,Q229806
69,Q672154
69,Q16644043
69,Q25235
69,Q774306
69,Q40821
69,Q169872
69,Q11052334
69,Q95377384
69,Q2285199
69,Q1379672
69,Q9820
69,Q327663
69,Q40878
69,Q768396
69,Q3422023
69,Q229213
70,Q417861
70,Q79460
70,Q1650182
70,Q7559698
70,Q340383
70,Q1660986
70,Q416981
70,Q251898
70,Q242610
70,Q250417
70,Q1660197
70,Q998
