entity1,relations,entity2
Q333705,P17,Q801
Q81727,P4330,Q11435
Q189331,P1995,Q10379
Q134194,P279,Q11629
Q134194,P186,Q378312
Q353673,P279,Q467
Q1078214,P279,Q1088
Q1078214,P279,Q3133
Q41803,P111,Q11423
Q1339824,P279,Q450
Q177524,P88,Q11223
Q177524,P178,Q49108
Q193,P397,Q525
Q2523931,P279,Q835016
Q209499,P279,Q605704
Q349,P366,Q208195
Q1931511,P279,Q600571
Q181600,P279,Q5
Q455595,P279,Q215627
Q4190,P190,Q16506
Q177923,P279,Q194189
Q41273,P4934,Q11423
Q657221,P279,Q6460735
Q657221,P155,Q12896105
Q389782,P279,Q11472
Q190771,P279,Q180516
Q171495,P361,Q42177
Q171495,P366,Q35831
Q176440,P279,Q39546
Q176440,P129,Q11435
Q193837,P279,Q180516
Q193837,P366,Q35831
Q43164,P279,Q180516
Q657014,P740,Q340
Q42106,P279,Q8171
Q124695,P366,Q131207
Q25236,P144,Q11574
Q1631090,P106,Q4991371
Q188760,P1165,Q2
Q188760,P735,Q579371
Q188760,P106,Q901
Q2275950,P106,Q1250916
Q131774,P155,Q276258
Q3386847,P279,Q184651
Q3386847,P279,Q40867
Q3386847,P2868,Q40867
Q165950,P279,Q83267
Q289,P279,Q15078788
Q500834,P279,Q1079023
Q39222,P780,Q81938
Q39222,P780,Q127076
Q39222,P780,Q86
Q39222,P780,Q44619
Q39222,P138,Q144
Q104843,P279,Q3114762
Q718,P2283,Q110079
Q170486,P279,Q191768
Q131696,P186,Q28823
Q131696,P186,Q11472
Q131696,P276,Q43164
Q131696,P276,Q190771
Q131696,P276,Q42177
Q17444,P136,Q11366
Q12132,P279,Q58778
Q3142,P279,Q9128
Q237105,P279,Q1043452
Q716894,P279,Q93288
Q217338,P1056,Q178794
Q168639,P279,Q39546
Q168639,P279,Q12511
Q85301,P19,Q365
Q85301,P106,Q49757
Q85301,P106,Q482980
Q85301,P106,Q36180
Q23442,P279,Q205895
Q10289,P129,Q40050
Q10289,P186,Q287
Q10289,P186,Q11427
Q10289,P186,Q11474
Q737988,P279,Q309250
Q7863,P361,Q190771
Q482798,P111,Q36253
Q189720,P1552,Q1075
Q179226,P279,Q7590
Q179226,P279,Q192581
Q49389,P279,Q61509
Q49389,P366,Q173799
Q1723368,P279,Q180516
Q11114344,P361,Q34735
Q30323936,P106,Q639669
Q207123,P279,Q756
Q1744,P172,Q857880
Q1744,P106,Q36180
Q1744,P106,Q33999
Q1744,P106,Q43845
Q1744,P106,Q49757
Q1744,P1303,Q6607
Q1744,P136,Q8341
Q1744,P138,Q7560
Q25381,P279,Q83437
Q25381,P366,Q7205
Q14092,P366,Q349
Q159341,P279,Q764
Q319224,P1535,Q651658
Q33971,P361,Q188748
Q33971,P366,Q211439
Q16491,P279,Q9128
Q16491,P618,Q525
Q16491,P361,Q193788
Q11288132,P279,Q164160
Q11288132,P155,Q166564
Q167918,P279,Q402152
Q3499072,P937,Q43164
Q859281,P366,Q7590
Q157171,P279,Q93288
Q167633,P279,Q22676
Q425705,P279,Q134574
Q146505,P279,Q11435
Q6010,P279,Q27939
Q49835,P1344,Q491
Q3565868,P361,Q7590
Q337641,P138,Q8753
Q153,P2868,Q146505
Q14982,P2868,Q146505
Q151107,P1056,Q169545
Q216212,P279,Q27686
Q177749,P1535,Q221488
Q2094773,P279,Q180516
Q593644,P279,Q901
Q47083,P144,Q25250
Q117280,P279,Q215627
Q4839713,P279,Q34442
Q47107,P366,Q7590
Q47107,P129,Q11435
Q7372,P279,Q152
Q274586,P279,Q1420
Q274586,P138,Q349
Q353284,P366,Q46744
Q235783,P366,Q162668
Q36963,P279,Q192581
Q36963,P279,Q47728
Q36963,P156,Q213449
Q40231,P279,Q189760
Q40966,P1056,Q43193
Q40966,P1056,Q1420
Q362,P828,Q352
Q80973,P279,Q6460735
Q80973,P156,Q12896105
Q154425,P361,Q15807
Q883234,P279,Q849964
Q7302,P136,Q541947
Q7302,P106,Q639669
Q7302,P140,Q75809
Q332030,P279,Q7590
Q332030,P2283,Q191826
Q105674,P279,Q349
Q519,P921,Q496
Q179742,P279,Q742736
Q835902,P360,Q177413
Q20649099,P1454,Q783794
Q13276,P186,Q11002
Q13276,P186,Q8495
Q13716,P279,Q198763
Q13716,P366,Q9103
Q187436,P279,Q83267
Q26686,P279,Q207123
Q1413053,P279,Q476300
Q1413053,P520,Q44475
Q191609,P361,Q7366
Q191609,P136,Q8341
Q12202,P1995,Q188449
Q622404,P1344,Q491
Q1871151,P279,Q11435
Q169031,P366,Q12684
Q39908,P279,Q11460
Q80005,P366,Q2095
Q93352,P279,Q468756
Q145205,P279,Q131790
Q6067692,P641,Q2736
Q14076,P186,Q131877
Q14076,P186,Q244680
Q749316,P279,Q2095
Q5843,P279,Q1323314
Q1142227,P279,Q11765
Q11631,P279,Q901
Q8454,P279,Q186361
Q173799,P366,Q208195
Q6691,P106,Q49757
Q6691,P106,Q482980
Q6691,P106,Q36180
Q6691,P800,Q8275
Q3123887,P106,Q1930187
Q43261,P828,Q207961
Q4688471,P159,Q485708
Q5242962,P279,Q35831
Q161,P366,Q28823
Q483110,P279,Q641226
Q2935,P279,Q830
Q2935,P1672,Q957434
Q133500,P1542,Q9081
Q133500,P1542,Q46744
Q7220961,P186,Q287
Q7220961,P186,Q11426
Q7220961,P186,Q11474
Q7220961,P366,Q4232202
Q217541,P1557,Q11391
Q160184,P1542,Q1519476
Q7307,P2283,Q15173
Q152234,P279,Q169872
Q35805,P2176,Q41576
Q2048319,P279,Q1852785
Q167296,P186,Q45422
Q167296,P366,Q40050
Q11457,P279,Q161
Q16506,P190,Q4190
Q3323415,P279,Q1148747
Q231250,P279,Q28823
Q621114,P279,Q180516
Q170544,P366,Q49389
Q12136,P1552,Q169872
Q6674,P279,Q177413
Q206060,P1995,Q171171
Q30022,P2283,Q43164
Q1110323,P452,Q126793
Q196672,P279,Q265868
Q102083,P279,Q1250916
Q102083,P511,Q209690
Q92409,P279,Q57821
Q11901,P106,Q639669
Q11901,P1303,Q6607
Q11901,P136,Q11366
Q499767,P136,Q274079
Q869095,P1056,Q44
Q12104,P279,Q12117
Q12104,P279,Q2095
Q332428,P1995,Q162606
Q2734295,P175,Q907370
Q2473960,P19,Q60
Q2473960,P1303,Q5994
Q2975393,P361,Q21201
Q2975393,P279,Q215627
Q833899,P279,Q54128
Q155644,P495,Q801
Q2308461,P106,Q82955
Q2308461,P106,Q1930187
Q2308461,P106,Q36180
Q64384,P17,Q39
Q1154763,P279,Q2995644
Q2796766,P279,Q152
Q4122037,P279,Q9332
Q208961,P106,Q36180
Q208961,P411,Q43115
Q6502423,P111,Q36253
Q12379,P5800,Q215972
Q12379,P5800,Q245204
Q12379,P3828,Q6147804
Q12379,P3828,Q22676
Q12379,P3828,Q169031
Q276469,P1995,Q171171
Q368568,P735,Q361309
Q378312,P279,Q174219
Q378312,P186,Q283
Q378312,P186,Q161179
Q4916,P17,Q55
Q4916,P17,Q33
Q838960,P366,Q7590
Q838960,P121,Q181600
Q193840,P1542,Q4
Q140686,P2389,Q865588
Q16278392,P641,Q2736
Q6875295,P279,Q600571
Q15982478,P106,Q33999
Q5623341,P279,Q638
Q44356,P279,Q116
Q973740,P279,Q11446
Q2363851,P360,Q5
Q857880,P279,Q1196645
Q17131110,P279,Q15978655
Q188823,P279,Q618779
Q232191,P186,Q42329
Q232191,P186,Q11457
Q60,P190,Q1781
Q198763,P279,Q11460
Q13147,P279,Q265868
Q13147,P927,Q23640
Q658,P279,Q11426
Q658,P155,Q654
Q42262,P112,Q55
Q42262,P112,Q39
Q42262,P159,Q2973
Q42262,P159,Q365
Q42262,P101,Q5916
Q33,P38,Q4916
Q33,P530,Q801
Q33,P530,Q43
