doc,relation,idf,idf_wiki
180,P2789,8.174110983083903,26.265852750464084
180,P1542,6.317098343799344,24.408840111179526
180,P1056,1.1580242245885017,10.203895108278592
180,P828,3.285479880492843,12.331350764182934
181,P1056,1.1580242245885017,10.203895108278592
183,P828,6.570959760985686,24.66270152836587
183,P1557,21.66399437386701,66.89334879231747
183,P1542,12.634196687598688,48.81768022235905
183,P1056,1.1580242245885017,10.203895108278592
183,P1536,4.6397123091530705,13.685583192843161
184,P462,9.041702212552684,27.133443979932863
184,P186,16.7777372155478,62.00709163399825
188,P136,5.8125082220644275,23.904249989444608
190,P276,5.231390029548156,14.277260913238248
190,P1056,1.1580242245885017,10.203895108278592
191,P1056,1.1580242245885017,10.203895108278592
194,P1419,6.709491939921169,15.75536282361126
196,P17,17.93581329413513,45.0734259452054
196,P38,22.99501015484582,50.13262280591609
196,P3712,3.8539062981104206,12.899777181800511
197,P186,6.7110948862191195,24.8028366535993
197,P927,11.444567349715642,38.58218000078591
197,P828,3.285479880492843,12.331350764182934
198,P106,54.33644260132811,217.16211850774977
199,P1542,6.317098343799344,24.408840111179526
199,P828,3.285479880492843,12.331350764182934
201,P111,5.67337929529261,23.76512106267279
202,P1056,1.1580242245885017,10.203895108278592
203,P2579,3.448441190002256,12.494312073692347
203,P1382,11.991191232164248,48.17467476692461
203,P2578,11.129762670180039,38.26737532125031
203,P1056,1.1580242245885017,10.203895108278592
203,P1542,3.158549171899672,12.204420055589763
203,P828,3.285479880492843,12.331350764182934
204,P1056,1.1580242245885017,10.203895108278592
208,P1056,1.1580242245885017,10.203895108278592
208,P793,6.384069539486542,15.429940423176632
208,P136,2.9062541110322138,11.952124994722304
209,P360,10.139497355983481,28.23123912336366
210,P1382,5.995595616082124,24.087337383462305
212,P186,6.7110948862191195,24.8028366535993
212,P1056,1.1580242245885017,10.203895108278592
213,P2283,3.8539062981104206,12.899777181800511
214,P1056,1.1580242245885017,10.203895108278592
215,P111,2.836689647646305,11.882560531336395
216,P1056,1.1580242245885017,10.203895108278592
217,P155,3.0861771743001167,12.132048057990207
217,P138,3.745012209871283,12.790883093561375
217,P689,3.57399772399202,12.619868607682111
218,P1056,1.1580242245885017,10.203895108278592
220,P1056,1.1580242245885017,10.203895108278592
221,P111,2.836689647646305,11.882560531336395
223,P156,3.425116517435847,12.470987401125939
223,P155,3.0861771743001167,12.132048057990207
224,P2789,8.174110983083903,26.265852750464084
224,P703,4.186844962150322,13.232715845840413
228,P91,13.418983879842338,31.51072564722252
229,P156,3.425116517435847,12.470987401125939
229,P111,2.836689647646305,11.882560531336395
229,P2670,3.0186912556293395,12.064562139319431
230,P106,3.0186912556293395,12.064562139319431
232,P462,4.520851106276342,13.566721989966432
232,P106,54.33644260132811,217.16211850774977
233,P186,6.7110948862191195,24.8028366535993
233,P2579,6.896882380004512,24.988624147384694
233,P1056,1.1580242245885017,10.203895108278592
234,P376,5.3826209992720795,14.42849188296217
235,P1542,3.158549171899672,12.204420055589763
235,P1382,11.991191232164248,48.17467476692461
235,P155,3.0861771743001167,12.132048057990207
235,P828,3.285479880492843,12.331350764182934
235,P3712,3.8539062981104206,12.899777181800511
236,P106,54.33644260132811,217.16211850774977
237,P1056,1.1580242245885017,10.203895108278592
237,P129,5.6909223589265965,14.736793242616688
237,P121,5.777933735916226,14.823804619606317
237,P2283,7.707812596220841,25.799554363601022
238,P138,3.745012209871283,12.790883093561375
238,P1303,12.36679768804878,30.458539455428962
239,P689,3.57399772399202,12.619868607682111
239,P1542,3.158549171899672,12.204420055589763
239,P155,3.0861771743001167,12.132048057990207
241,P1056,1.1580242245885017,10.203895108278592
241,P2578,3.7099208900600127,12.755791773750104
243,P136,5.8125082220644275,23.904249989444608
245,P106,15.093456278146697,60.32281069659716
245,P27,6.138947081453557,15.184817965143647
245,P737,6.709491939921169,15.75536282361126
245,P1056,1.1580242245885017,10.203895108278592
246,P136,2.9062541110322138,11.952124994722304
247,P828,3.285479880492843,12.331350764182934
249,P1382,2.997797808041062,12.043668691731153
253,P462,13.562553318829025,40.700165969899295
253,P1056,1.1580242245885017,10.203895108278592
254,P2789,8.174110983083903,26.265852750464084
254,P703,4.186844962150322,13.232715845840413
254,P1542,3.158549171899672,12.204420055589763
254,P2579,3.448441190002256,12.494312073692347
254,P828,3.285479880492843,12.331350764182934
255,P111,2.836689647646305,11.882560531336395
256,P1056,1.1580242245885017,10.203895108278592
258,P1196,6.501852575142925,15.547723458833016
258,P1399,11.49616154553309,29.587903312913273
258,P91,6.709491939921169,15.75536282361126
258,P106,6.037382511258679,24.129124278638862
258,P1884,7.482681828154651,16.528552711844743
258,P2670,3.0186912556293395,12.064562139319431
258,P509,5.5608692306783984,14.60674011436849
259,P1056,1.1580242245885017,10.203895108278592
259,P1542,3.158549171899672,12.204420055589763
261,P111,5.67337929529261,23.76512106267279
261,P101,7.664047173721825,25.755788941102008
261,P136,2.9062541110322138,11.952124994722304
263,P2283,3.8539062981104206,12.899777181800511
263,P1056,1.1580242245885017,10.203895108278592
263,P106,3.0186912556293395,12.064562139319431
265,P2578,3.7099208900600127,12.755791773750104
266,P641,5.115558214023035,14.161429097713125
266,P360,5.069748677991741,14.11561956168183
266,P1542,3.158549171899672,12.204420055589763
267,P3712,3.8539062981104206,12.899777181800511
269,P1056,1.1580242245885017,10.203895108278592
272,P1056,1.1580242245885017,10.203895108278592
273,P1056,1.1580242245885017,10.203895108278592
273,P111,5.67337929529261,23.76512106267279
274,P2283,7.707812596220841,25.799554363601022
275,P1056,1.1580242245885017,10.203895108278592
275,P360,10.139497355983481,28.23123912336366
276,P689,3.57399772399202,12.619868607682111
278,P186,3.3555474431095598,12.40141832679965
278,P1056,1.1580242245885017,10.203895108278592
278,P1557,4.332798874773402,13.378669758463493
280,P156,3.425116517435847,12.470987401125939
280,P111,2.836689647646305,11.882560531336395
280,P3729,5.5608692306783984,14.60674011436849
280,P3730,5.5608692306783984,14.60674011436849
280,P155,3.0861771743001167,12.132048057990207
280,P138,3.745012209871283,12.790883093561375
282,P1056,1.1580242245885017,10.203895108278592
282,P111,5.67337929529261,23.76512106267279
284,P1056,1.1580242245885017,10.203895108278592
285,P1056,1.1580242245885017,10.203895108278592
288,P1056,1.1580242245885017,10.203895108278592
288,P186,13.422189772438239,49.6056733071986
289,P1056,1.1580242245885017,10.203895108278592
289,P111,5.67337929529261,23.76512106267279
290,P1995,4.74184180422945,13.78771268791954
290,P1056,1.1580242245885017,10.203895108278592
291,P1382,2.997797808041062,12.043668691731153
293,P4934,14.951945568702946,42.08955821977322
293,P1056,1.1580242245885017,10.203895108278592
294,P101,3.8320235868609127,12.877894470551004
294,P689,3.57399772399202,12.619868607682111
295,P136,14.531270555161068,59.76062497361152
296,P828,3.285479880492843,12.331350764182934
297,P1056,1.1580242245885017,10.203895108278592
299,P106,54.33644260132811,217.16211850774977
300,P1542,3.158549171899672,12.204420055589763
300,P1056,1.1580242245885017,10.203895108278592
301,P111,5.67337929529261,23.76512106267279
303,P2579,3.448441190002256,12.494312073692347
304,P376,5.3826209992720795,14.42849188296217
304,P1056,1.1580242245885017,10.203895108278592
305,P828,3.285479880492843,12.331350764182934
306,P927,11.444567349715642,38.58218000078591
307,P1056,1.1580242245885017,10.203895108278592
307,P1995,66.3857852592123,193.02797763087358
307,P2579,6.896882380004512,24.988624147384694
307,P101,3.8320235868609127,12.877894470551004
307,P2650,6.278709023828715,15.324579907518807
308,P3712,3.8539062981104206,12.899777181800511
310,P927,3.8148557832385475,12.860726666928638
310,P2670,3.0186912556293395,12.064562139319431
311,P136,2.9062541110322138,11.952124994722304
311,P1056,1.1580242245885017,10.203895108278592
312,P1056,2.3160484491770035,20.407790216557185
313,P1382,5.995595616082124,24.087337383462305
313,P1056,1.1580242245885017,10.203895108278592
314,P1056,1.1580242245885017,10.203895108278592
315,P136,2.9062541110322138,11.952124994722304
315,P101,3.8320235868609127,12.877894470551004
316,P155,3.0861771743001167,12.132048057990207
316,P1056,1.1580242245885017,10.203895108278592
317,P1382,11.991191232164248,48.17467476692461
317,P1542,3.158549171899672,12.204420055589763
317,P828,3.285479880492843,12.331350764182934
319,P1056,1.1580242245885017,10.203895108278592
321,P1056,1.1580242245885017,10.203895108278592
321,P1344,4.6397123091530705,13.685583192843161
322,P1056,1.1580242245885017,10.203895108278592
323,P1056,1.1580242245885017,10.203895108278592
323,P2579,3.448441190002256,12.494312073692347
326,P1382,11.991191232164248,48.17467476692461
326,P3712,3.8539062981104206,12.899777181800511
327,P398,11.17112368653754,29.262865453917723
327,P397,17.826710361622506,44.96432301269278
327,P138,3.745012209871283,12.790883093561375
327,P828,3.285479880492843,12.331350764182934
327,P1056,1.1580242245885017,10.203895108278592
327,P376,5.3826209992720795,14.42849188296217
327,P1344,4.6397123091530705,13.685583192843161
327,P1542,3.158549171899672,12.204420055589763
327,P551,6.18339884402439,15.229269727714481
327,P1165,6.501852575142925,15.547723458833016
328,P1056,2.3160484491770035,20.407790216557185
329,P2079,5.025946055333347,14.071816939023439
330,P1382,2.997797808041062,12.043668691731153
334,P1382,5.995595616082124,24.087337383462305
334,P1056,1.1580242245885017,10.203895108278592
335,P828,3.285479880492843,12.331350764182934
335,P1056,1.1580242245885017,10.203895108278592
335,P1344,4.6397123091530705,13.685583192843161
335,P1542,3.158549171899672,12.204420055589763
336,P136,5.8125082220644275,23.904249989444608
337,P186,13.422189772438239,49.6056733071986
337,P101,3.8320235868609127,12.877894470551004
338,P111,5.67337929529261,23.76512106267279
339,P1056,1.1580242245885017,10.203895108278592
340,P3712,3.8539062981104206,12.899777181800511
341,P462,4.520851106276342,13.566721989966432
345,P1382,11.991191232164248,48.17467476692461
346,P689,3.57399772399202,12.619868607682111
347,P1056,1.1580242245885017,10.203895108278592
347,P111,5.67337929529261,23.76512106267279
348,P155,3.0861771743001167,12.132048057990207
348,P828,6.570959760985686,24.66270152836587
348,P689,3.57399772399202,12.619868607682111
348,P1557,21.66399437386701,66.89334879231747
348,P1542,12.634196687598688,48.81768022235905
348,P1536,4.6397123091530705,13.685583192843161
349,P3729,5.5608692306783984,14.60674011436849
349,P3730,5.5608692306783984,14.60674011436849
349,P138,3.745012209871283,12.790883093561375
350,P4934,9.96796371246863,28.059705479848812
350,P106,54.33644260132811,217.16211850774977
350,P1542,3.158549171899672,12.204420055589763
353,P155,3.0861771743001167,12.132048057990207
353,P689,3.57399772399202,12.619868607682111
353,P136,5.8125082220644275,23.904249989444608
354,P1056,1.1580242245885017,10.203895108278592
354,P1382,2.997797808041062,12.043668691731153
355,P2079,5.025946055333347,14.071816939023439
356,P111,8.510068942938915,35.647681594009185
358,P2079,5.025946055333347,14.071816939023439
358,P111,5.67337929529261,23.76512106267279
360,P828,3.285479880492843,12.331350764182934
360,P1542,3.158549171899672,12.204420055589763
362,P2579,3.448441190002256,12.494312073692347
363,P1382,2.997797808041062,12.043668691731153
363,P462,4.520851106276342,13.566721989966432
364,P2670,3.0186912556293395,12.064562139319431
365,P2670,3.0186912556293395,12.064562139319431
365,P136,2.9062541110322138,11.952124994722304
366,P2579,3.448441190002256,12.494312073692347
368,P111,5.67337929529261,23.76512106267279
369,P462,4.520851106276342,13.566721989966432
370,P1056,1.1580242245885017,10.203895108278592
371,P1056,1.1580242245885017,10.203895108278592
373,P1995,66.3857852592123,193.02797763087358
373,P2579,6.896882380004512,24.988624147384694
373,P101,3.8320235868609127,12.877894470551004
373,P2650,6.278709023828715,15.324579907518807
374,P1056,1.1580242245885017,10.203895108278592
374,P111,5.67337929529261,23.76512106267279
375,P129,5.6909223589265965,14.736793242616688
375,P1056,1.1580242245885017,10.203895108278592
376,P136,14.531270555161068,59.76062497361152
378,P1542,3.158549171899672,12.204420055589763
378,P828,3.285479880492843,12.331350764182934
379,P1056,1.1580242245885017,10.203895108278592
382,P1056,1.1580242245885017,10.203895108278592
382,P689,3.57399772399202,12.619868607682111
383,P1056,1.1580242245885017,10.203895108278592
383,P111,5.67337929529261,23.76512106267279
384,P1056,1.1580242245885017,10.203895108278592
385,P136,2.9062541110322138,11.952124994722304
386,P1056,1.1580242245885017,10.203895108278592
387,P1056,1.1580242245885017,10.203895108278592
388,P106,54.33644260132811,217.16211850774977
390,P1056,1.1580242245885017,10.203895108278592
391,P156,3.425116517435847,12.470987401125939
391,P121,5.777933735916226,14.823804619606317
391,P1056,1.1580242245885017,10.203895108278592
391,P136,2.9062541110322138,11.952124994722304
391,P155,3.0861771743001167,12.132048057990207
392,P1056,1.1580242245885017,10.203895108278592
393,P186,10.06664232932868,37.20425498039895
394,P101,3.8320235868609127,12.877894470551004
394,P39,7.665003384948606,16.710874268638698
394,P1056,1.1580242245885017,10.203895108278592
394,P50,7.482681828154651,16.528552711844743
395,P1056,1.1580242245885017,10.203895108278592
395,P155,3.0861771743001167,12.132048057990207
396,P111,5.67337929529261,23.76512106267279
398,P1056,1.1580242245885017,10.203895108278592
399,P156,10.275349552307542,37.412962203377816
399,P155,9.25853152290035,36.396144173970626
400,P1056,1.1580242245885017,10.203895108278592
401,P186,6.7110948862191195,24.8028366535993
402,P2789,8.174110983083903,26.265852750464084
402,P703,4.186844962150322,13.232715845840413
403,P1056,1.1580242245885017,10.203895108278592
404,P1056,1.1580242245885017,10.203895108278592
405,P1056,1.1580242245885017,10.203895108278592
407,P1056,1.1580242245885017,10.203895108278592
411,P2789,8.174110983083903,26.265852750464084
411,P703,4.186844962150322,13.232715845840413
411,P1382,2.997797808041062,12.043668691731153
411,P1419,13.418983879842338,31.51072564722252
413,P186,3.3555474431095598,12.40141832679965
413,P927,3.8148557832385475,12.860726666928638
413,P2670,3.0186912556293395,12.064562139319431
413,P3828,6.384069539486542,15.429940423176632
414,P1056,1.1580242245885017,10.203895108278592
414,P1382,2.997797808041062,12.043668691731153
414,P155,3.0861771743001167,12.132048057990207
416,P1056,1.1580242245885017,10.203895108278592
416,P2079,5.025946055333347,14.071816939023439
418,P1557,4.332798874773402,13.378669758463493
418,P186,3.3555474431095598,12.40141832679965
420,P155,3.0861771743001167,12.132048057990207
420,P689,3.57399772399202,12.619868607682111
421,P106,54.33644260132811,217.16211850774977
421,P1056,1.1580242245885017,10.203895108278592
422,P2789,8.174110983083903,26.265852750464084
422,P703,4.186844962150322,13.232715845840413
422,P1056,1.1580242245885017,10.203895108278592
424,P828,3.285479880492843,12.331350764182934
424,P1536,4.6397123091530705,13.685583192843161
424,P1056,1.1580242245885017,10.203895108278592
424,P1344,4.6397123091530705,13.685583192843161
424,P1542,3.158549171899672,12.204420055589763
425,P155,3.0861771743001167,12.132048057990207
425,P689,3.57399772399202,12.619868607682111
425,P111,5.67337929529261,23.76512106267279
426,P156,3.425116517435847,12.470987401125939
426,P155,3.0861771743001167,12.132048057990207
427,P1056,1.1580242245885017,10.203895108278592
427,P111,5.67337929529261,23.76512106267279
429,P1056,1.1580242245885017,10.203895108278592
429,P1382,2.997797808041062,12.043668691731153
430,P927,11.444567349715642,38.58218000078591
431,P1382,11.991191232164248,48.17467476692461
431,P1056,1.1580242245885017,10.203895108278592
432,P2579,3.448441190002256,12.494312073692347
434,P2579,10.345323570006768,37.48293622107704
435,P1056,1.1580242245885017,10.203895108278592
439,P1056,1.1580242245885017,10.203895108278592
440,P3712,3.8539062981104206,12.899777181800511
442,P376,5.3826209992720795,14.42849188296217
442,P17,5.978604431378377,15.024475315068468
442,P106,54.33644260132811,217.16211850774977
443,P828,6.570959760985686,24.66270152836587
443,P106,6.037382511258679,24.129124278638862
443,P1557,21.66399437386701,66.89334879231747
443,P1542,12.634196687598688,48.81768022235905
443,P136,14.531270555161068,59.76062497361152
443,P1536,4.6397123091530705,13.685583192843161
445,P101,3.8320235868609127,12.877894470551004
445,P1056,1.1580242245885017,10.203895108278592
445,P828,3.285479880492843,12.331350764182934
448,P1382,5.995595616082124,24.087337383462305
448,P1056,1.1580242245885017,10.203895108278592
449,P186,6.7110948862191195,24.8028366535993
449,P1056,1.1580242245885017,10.203895108278592
451,P1056,1.1580242245885017,10.203895108278592
451,P2079,5.025946055333347,14.071816939023439
452,P1056,1.1580242245885017,10.203895108278592
453,P828,6.570959760985686,24.66270152836587
453,P1536,9.279424618306141,27.371166385686323
453,P1056,1.1580242245885017,10.203895108278592
453,P1542,3.158549171899672,12.204420055589763
453,P1478,6.016344759361225,15.062215643051315
454,P1056,1.1580242245885017,10.203895108278592
456,P4934,9.96796371246863,28.059705479848812
456,P1056,1.1580242245885017,10.203895108278592
456,P1542,3.158549171899672,12.204420055589763
457,P1542,3.158549171899672,12.204420055589763
457,P155,3.0861771743001167,12.132048057990207
457,P1056,1.1580242245885017,10.203895108278592
457,P828,3.285479880492843,12.331350764182934
460,P2670,3.0186912556293395,12.064562139319431
460,P641,5.115558214023035,14.161429097713125
461,P138,3.745012209871283,12.790883093561375
461,P136,2.9062541110322138,11.952124994722304
462,P1056,1.1580242245885017,10.203895108278592
462,P2079,5.025946055333347,14.071816939023439
466,P828,3.285479880492843,12.331350764182934
466,P1536,4.6397123091530705,13.685583192843161
466,P1542,3.158549171899672,12.204420055589763
467,P111,5.67337929529261,23.76512106267279
471,P2283,7.707812596220841,25.799554363601022
474,P1056,1.1580242245885017,10.203895108278592
475,P1382,11.991191232164248,48.17467476692461
475,P1056,1.1580242245885017,10.203895108278592
476,P111,5.67337929529261,23.76512106267279
477,P1056,1.1580242245885017,10.203895108278592
481,P156,3.425116517435847,12.470987401125939
481,P1056,1.1580242245885017,10.203895108278592
481,P2578,3.7099208900600127,12.755791773750104
481,P2670,3.0186912556293395,12.064562139319431
