doc,wikiID
301,Q398902
301,Q11471
301,Q11081619
302,Q276453
302,Q406615
303,Q3
303,Q309
303,Q8253
303,Q419057
304,Q224350
304,Q3230
304,Q6673944
305,Q35140
305,Q192906
306,Q16782409
306,Q23640
306,Q189756
306,Q80687
307,Q11424
307,Q41500
307,Q9418
308,Q958511
308,Q35874
308,Q492
308,Q1451745
308,Q1726864
310,Q958511
310,Q346903
310,Q55634432
310,Q1428345
310,Q296648
310,Q558363
311,Q11424
311,Q408258
311,Q343926
312,Q11424
313,Q11424
314,Q13414347
314,Q11424
314,Q225819
314,Q5
314,Q203872
315,Q352904
315,Q342306
315,Q430727
315,Q12684
316,Q11424
317,Q173253
317,Q164359
317,Q38113
317,Q5327484
318,Q25372
318,Q12971391
318,Q347599
319,Q11424
319,Q29142
319,Q251898
319,Q5158445
319,Q569320
320,Q173253
320,Q349043
320,Q414987
320,Q398683
321,Q11424
321,Q2763
322,Q37260
322,Q11424
322,Q35140
323,Q11424
323,Q316
323,Q309
323,Q492
323,Q108458
324,Q1205789
325,Q18545646
325,Q227672
325,Q4817665
325,Q569320
325,Q6502154
326,Q177204
326,Q225819
326,Q337349
327,Q11424
327,Q491
327,Q205555
328,Q11424
328,Q3
328,Q932586
329,Q83760
329,Q211051
329,Q229289
329,Q768396
329,Q290667
330,Q8436
330,Q28021107
331,Q211198
331,Q40831
331,Q628523
331,Q7315582
331,Q28510
333,Q211198
333,Q329777
333,Q293052
334,Q11424
334,Q241775
334,Q7242
335,Q180494
335,Q393789
335,Q219266
336,Q93204
336,Q229806
336,Q99751643
336,Q348005
336,Q9420
337,Q40831
337,Q344762
337,Q131395
337,Q11472
338,Q11471
338,Q35758
339,Q11424
339,Q398902
340,Q1451745
341,Q1067544
341,Q976981
341,Q708
342,Q227542
342,Q40831
342,Q225819
342,Q134307
343,Q1710684
343,Q922625
344,Q40831
344,Q787483
345,Q164359
345,Q1572519
346,Q225819
346,Q134307
346,Q8441
346,Q1620068
346,Q224350
347,Q11424
347,Q11471
347,Q223270
348,Q467
348,Q4
348,Q189756
348,Q8454
348,Q1247982
348,Q5167661
349,Q35140
349,Q577
349,Q400787
350,Q414987
350,Q33999
350,Q11402
350,Q131395
351,Q230273
351,Q83500
352,Q1215780
352,Q316
352,Q1794067
353,Q467
353,Q349894
353,Q35160
354,Q5189153
354,Q8436
354,Q11424
354,Q173799
354,Q406615
354,Q2207370
355,Q627603
355,Q227737
355,Q21384914
356,Q188561
357,Q341218
357,Q365089
358,Q11471
358,Q36348
359,Q250925
360,Q343915
360,Q4761205
361,Q10931
362,Q663143
362,Q5189153
362,Q523
362,Q6428674
362,Q538239
362,Q302908
363,Q958511
363,Q8436
363,Q3
363,Q226455
364,Q344762
364,Q365229
364,Q573
364,Q131361
364,Q1799745
365,Q483921
365,Q577
365,Q9165
365,Q1436734
365,Q5439570
365,Q215627
366,Q184485
367,Q15292
367,Q178561
367,Q215972
367,Q7307702
368,Q414987
368,Q11471
368,Q478798
368,Q79782
368,Q8094
369,Q35140
369,Q225819
369,Q360797
369,Q16280097
370,Q11424
370,Q3049084
370,Q1451745
370,Q3222002
371,Q11424
371,Q251898
371,Q542982
371,Q1144593
372,Q345391
372,Q1175677
373,Q25372
373,Q416981
373,Q16883938
373,Q9418
373,Q7428478
374,Q173253
374,Q11424
374,Q25235
374,Q11471
374,Q5159367
374,Q15328
374,Q7900467
375,Q11424
375,Q414987
375,Q131395
375,Q343542
375,Q1207302
376,Q25235
376,Q478798
376,Q407985
376,Q79782
376,Q19426
376,Q181600
377,Q2995644
377,Q211857
378,Q2472587
378,Q9415
378,Q2873063
378,Q232576
378,Q227561
378,Q42948
379,Q11424
379,Q8805
379,Q1451745
379,Q186619
379,Q16768773
380,Q577
381,Q651483
382,Q8441
383,Q11424
383,Q11471
383,Q227672
383,Q131841
384,Q11424
384,Q232576
384,Q1553259
384,Q6739267
384,Q1327819
385,Q132311
385,Q261993
385,Q125331
386,Q11424
386,Q218275
386,Q343542
386,Q1235072
386,Q2920921
386,Q1412160
386,Q190507
387,Q11424
387,Q3724127
388,Q211198
388,Q33999
388,Q15643227
389,Q225819
389,Q1775867
389,Q1451745
389,Q16782409
389,Q400416
390,Q11424
390,Q395237
390,Q12452291
390,Q402711
391,Q132311
391,Q758200
391,Q47038
391,Q36963
391,Q15878761
391,Q9510
391,Q9614
392,Q11424
392,Q35140
392,Q353589
393,Q349
393,Q976981
393,Q21384914
393,Q23392
393,Q327245
394,Q11424
394,Q638
394,Q289591
395,Q83760
395,Q11424
395,Q225819
395,Q397813
395,Q131395
395,Q80994
395,Q227737
396,Q11471
396,Q567053
397,Q4968231
398,Q11424
398,Q577
398,Q16997
399,Q238053
400,Q11424
401,Q571
401,Q208195
401,Q621325
402,Q958511
402,Q1072
402,Q83267
403,Q11424
403,Q344272
403,Q103076
403,Q2920921
404,Q11424
404,Q7900467
405,Q11424
405,Q35140
406,Q25372
406,Q351889
407,Q11424
407,Q735
407,Q3947
407,Q62955
407,Q291
409,Q214609
410,Q1090839
410,Q225819
410,Q2920921
410,Q7978335
411,Q25372
411,Q958511
411,Q8436
411,Q1072
411,Q735234
411,Q3984436
412,Q349894
412,Q198
413,Q224530
413,Q185583
413,Q7364
414,Q8436
414,Q11424
414,Q80994
414,Q406615
415,Q227542
415,Q577
416,Q11424
416,Q11425
416,Q119799
416,Q82821
416,Q68
416,Q347719
417,Q683365
418,Q2472587
418,Q16883938
418,Q3143163
418,Q1425577
418,Q35473
419,Q131841
419,Q52943
419,Q3429919
420,Q467
420,Q222749
420,Q1903435
421,Q11424
421,Q33999
421,Q182076
421,Q15808312
422,Q11424
422,Q1072
422,Q1451745
424,Q11424
424,Q491
424,Q478798
424,Q3196
425,Q467
425,Q11471
425,Q569320
425,Q317204
425,Q401277
426,Q341218
426,Q211198
426,Q478798
426,Q1313
426,Q330946
427,Q11424
427,Q11471
428,Q567053
428,Q224350
428,Q409723
429,Q11424
429,Q8436
430,Q483394
430,Q410669
430,Q345407
430,Q342306
430,Q23640
430,Q1244248
431,Q11424
431,Q164359
431,Q577
431,Q11402
431,Q4817665
432,Q213381
432,Q349
432,Q6428674
432,Q505619
433,Q224798
433,Q345264
433,Q3013486
433,Q415963
433,Q7233418
434,Q309
434,Q577
434,Q11042
434,Q7087
435,Q188561
435,Q11424
435,Q3049084
435,Q226669
435,Q1378182
436,Q35140
437,Q231901
438,Q35140
439,Q11424
439,Q345264
440,Q35140
441,Q1428345
442,Q33999
442,Q205961
442,Q1229206
443,Q4
443,Q517
444,Q25372
444,Q131395
444,Q83267
444,Q235962
444,Q8078
444,Q297869
445,Q173799
445,Q15878761
445,Q3196
445,Q20204151
447,Q40831
448,Q11424
448,Q969439
448,Q7949
448,Q12452291
448,Q295979
449,Q11424
449,Q571
449,Q293805
449,Q422486
451,Q11424
451,Q1090
451,Q577
451,Q11425
451,Q1619726
451,Q423784
451,Q407555
451,Q95377384
452,Q11424
453,Q11424
453,Q211198
453,Q7602551
453,Q205555
453,Q174583
454,Q211198
455,Q35140
455,Q192581
456,Q11402
456,Q783046
457,Q11424
457,Q3031
457,Q7925
458,Q99751643
459,Q958511
460,Q293805
460,Q573
461,Q10861465
461,Q128758
462,Q958511
462,Q11424
462,Q416981
462,Q11425
462,Q406629
464,Q35140
464,Q7311806
464,Q1208295
464,Q341418
466,Q627603
466,Q3196
467,Q11471
468,Q180750
469,Q1451745
469,Q345264
470,Q1428345
470,Q165112
471,Q225819
471,Q343542
471,Q3708947
471,Q3323529
471,Q179723
471,Q13430821
471,Q27792627
472,Q395237
473,Q12971391
473,Q3
473,Q478798
474,Q225819
474,Q628523
475,Q83760
475,Q11424
475,Q164359
475,Q34508
475,Q7743
476,Q1255864
476,Q11471
476,Q1794067
477,Q11424
477,Q958511
477,Q969439
477,Q257765
477,Q349
477,Q343542
479,Q37260
479,Q958511
481,Q7569
481,Q11424
481,Q398902
481,Q1399174
481,Q775842
482,Q188561
482,Q309314
482,Q11425
482,Q3705086
483,Q11424
483,Q341484
484,Q173253
484,Q8171
485,Q83760
485,Q526349
486,Q11424
486,Q160151
486,Q577
486,Q9420
486,Q33767
487,Q11424
487,Q416981
488,Q958511
488,Q83760
488,Q3049084
488,Q40831
488,Q577
488,Q144
489,Q172858
489,Q1757631
490,Q93204
490,Q3724127
492,Q227542
492,Q11471
492,Q1451745
492,Q105674
493,Q3
493,Q16782317
493,Q229289
493,Q223270
493,Q3429919
493,Q10861465
493,Q81938
493,Q3236990
494,Q35140
494,Q483225
494,Q11042
495,Q11424
495,Q12684
495,Q347599
495,Q177634
497,Q309
497,Q421236
498,Q18535
498,Q573
499,Q341218
499,Q35874
499,Q8805
499,Q340724
499,Q12151852
499,Q170406
500,Q11424
500,Q15878761
500,Q2796622
500,Q7366
501,Q7949
501,Q526349
501,Q7242
501,Q7364
502,Q11424
502,Q215020
502,Q10870555
502,Q343542
502,Q7364
502,Q1073
502,Q535119
502,Q395499
503,Q2329
504,Q657449
504,Q641118
504,Q193891
505,Q11424
505,Q35140
505,Q156351
505,Q178561
505,Q133250
505,Q1247982
506,Q7928799
507,Q11424
508,Q35874
508,Q89889115
509,Q958511
509,Q393789
509,Q202805
510,Q1067544
510,Q11424
510,Q40831
510,Q224798
510,Q215020
510,Q170924
510,Q2869881
510,Q2416710
511,Q11042
511,Q8386
511,Q36348
512,Q17987816
512,Q8425
513,Q6673944
514,Q173253
514,Q35874
514,Q414987
514,Q408711
514,Q119799
514,Q706622
514,Q80930
516,Q1213374
516,Q342306
517,Q290
518,Q345264
519,Q107425
519,Q8805
520,Q638
520,Q11633
521,Q11424
521,Q40831
522,Q1124198
522,Q383185
523,Q344
524,Q2995644
524,Q1107
525,Q341218
525,Q9510
526,Q211198
526,Q410669
526,Q235028
527,Q8436
527,Q1905121
527,Q573
527,Q1192650
527,Q297896
528,Q11424
528,Q225819
528,Q4829132
528,Q208195
528,Q535119
528,Q1855504
528,Q216774
528,Q2166229
529,Q11424
529,Q33999
529,Q343926
530,Q11424
531,Q958511
531,Q91165
532,Q340383
532,Q8441
532,Q1522565
532,Q55375
532,Q235890
532,Q396292
533,Q11424
533,Q34442
533,Q74013814
534,Q416981
534,Q1436734
535,Q283
535,Q39911
535,Q160020
535,Q7561
536,Q11424
536,Q3708947
537,Q11424
537,Q35140
537,Q279042
538,Q35758
538,Q12452291
539,Q535119
539,Q1077857
540,Q11471
540,Q192630
541,Q226455
542,Q214339
542,Q478798
542,Q6726783
543,Q11424
543,Q13377795
543,Q410669
543,Q352904
543,Q11410
543,Q1107
543,Q4928046
543,Q225648
543,Q650711
544,Q11424
544,Q11424
544,Q657449
544,Q1227527
545,Q1369657
546,Q1067544
546,Q3010
546,Q15878761
547,Q398902
547,Q11471
547,Q40831
547,Q189756
547,Q327245
548,Q35140
548,Q1072
548,Q1381688
549,Q25372
549,Q8436
549,Q8805
549,Q224798
549,Q204170
550,Q2934264
550,Q170579
550,Q6430706
550,Q712378
551,Q344762
551,Q735
552,Q11424
552,Q3
552,Q243457
552,Q478798
553,Q188561
553,Q11424
553,Q4968028
553,Q364019
554,Q416981
554,Q18545646
555,Q8436
555,Q414987
555,Q8805
555,Q349
555,Q1714531
555,Q177634
555,Q24384
555,Q257117
557,Q3708947
557,Q250391
558,Q316
558,Q5167661
560,Q11424
560,Q35874
560,Q3499908
561,Q11424
561,Q577
562,Q25372
562,Q242186
562,Q349
563,Q170584
563,Q3705086
564,Q11424
565,Q16502
565,Q414987
566,Q4
566,Q8805
566,Q3
566,Q483501
566,Q1247982
566,Q573
566,Q342760
567,Q298413
567,Q35874
567,Q230273
567,Q735
567,Q628523
567,Q83500
567,Q932586
568,Q11424
568,Q1255864
568,Q16769269
569,Q11424
569,Q202069
570,Q11424
570,Q3708947
571,Q33999
571,Q225819
571,Q414241
571,Q188572
572,Q7569
572,Q225819
573,Q7364
575,Q101965
576,Q25372
576,Q214339
576,Q340724
576,Q34516
576,Q131774
578,Q3679160
578,Q411785
579,Q93204
579,Q958511
579,Q450
579,Q438762
579,Q280874
580,Q416981
580,Q225819
580,Q192581
581,Q467
581,Q40831
581,Q7163
582,Q5189153
582,Q958511
582,Q11424
582,Q37017
582,Q230266
583,Q2472587
583,Q1174918
583,Q218846
584,Q3
584,Q230273
584,Q398703
585,Q341218
585,Q172858
585,Q626066
586,Q3
587,Q11424
588,Q958511
589,Q230273
589,Q298288
591,Q1067544
591,Q11424
591,Q40831
591,Q225819
592,Q299564
592,Q1869874
593,Q298413
593,Q365229
594,Q11424
594,Q316
594,Q2202182
594,Q3010
594,Q38198189
594,Q168525
595,Q11424
595,Q398902
595,Q414987
595,Q571
595,Q181591
596,Q35140
597,Q215020
597,Q261636
598,Q16502
598,Q165
598,Q12684
598,Q4781711
598,Q258621
599,Q11424
599,Q1255864
599,Q10943
599,Q249655
600,Q11424
600,Q573
602,Q11471
602,Q131395
602,Q343542
602,Q62955
603,Q467
603,Q2934264
603,Q7560
603,Q411785
603,Q38198189
603,Q6460735
604,Q11424
604,Q343542
605,Q11424
605,Q276453
605,Q199
606,Q395712
606,Q225570
607,Q341218
607,Q1175140
608,Q83760
608,Q1451745
608,Q337349
609,Q11424
609,Q16502
609,Q35140
609,Q567053
610,Q35140
611,Q40050
612,Q3708947
612,Q58778
612,Q36180
614,Q11424
614,Q132311
614,Q11002
615,Q93204
615,Q638
617,Q11424
617,Q35140
617,Q8171
617,Q353673
618,Q11424
618,Q13414347
618,Q422486
619,Q118157
619,Q3031
619,Q4761205
619,Q42889
620,Q83760
620,Q188572
621,Q958511
621,Q177634
621,Q3679160
621,Q261834
621,Q6266
621,Q8034885
622,Q11424
622,Q95377384
622,Q1073
622,Q1178576
623,Q11424
623,Q958511
623,Q5369
623,Q21492587
623,Q245117
624,Q173253
624,Q309
624,Q282049
624,Q73434
625,Q1067544
625,Q482
625,Q345264
625,Q411189
626,Q44619
626,Q11042
627,Q11424
627,Q467
627,Q79007
628,Q11424
628,Q11379
628,Q3
628,Q751876
628,Q363366
628,Q75101527
629,Q11424
632,Q396540
632,Q330946
635,Q11424
635,Q414987
635,Q40831
635,Q299064
635,Q366459
635,Q124794
636,Q164359
636,Q7949
636,Q567053
637,Q2472587
637,Q395237
637,Q11379
637,Q2238195
638,Q2976603
638,Q11038979
638,Q1235072
638,Q189756
638,Q13430821
638,Q446253
638,Q3962655
639,Q11424
639,Q416981
639,Q40831
639,Q34442
639,Q290
640,Q225819
640,Q1026040
640,Q12452291
640,Q170579
640,Q24091434
640,Q370201
641,Q93204
642,Q309
642,Q49848
643,Q567053
643,Q2995644
644,Q346679
644,Q192630
644,Q4167568
644,Q22698
644,Q230175
645,Q349894
645,Q177634
646,Q11424
646,Q577
647,Q214339
647,Q4925304
648,Q35140
648,Q783794
648,Q11635
649,Q2976603
649,Q478798
649,Q569320
649,Q162032
649,Q486748
650,Q8436
650,Q340383
650,Q4340209
650,Q411820
651,Q11424
