entity1,relations,entity2
Q213449,P2283,Q2095
Q213449,P461,Q185557
Q213449,P276,Q628858
Q213449,P828,Q165947
Q28627,P1542,Q14819852
Q8495,P279,Q2095
Q8495,P279,Q40050
Q8495,P279,Q187634
Q8495,P462,Q23444
Q8495,P1582,Q7377
Q8495,P527,Q8054
Q8495,P527,Q127980
Q8495,P527,Q2314
Q933716,P1995,Q103824
Q933716,P31,Q12136
Q23387,P2670,Q573
Q23387,P361,Q5151
Q186242,P31,Q12140
Q186242,P31,Q162657
Q186242,P527,Q627
Q186242,P527,Q623
Q186242,P279,Q271663
Q629,P138,Q11158
Q183134,P2176,Q421713
Q183134,P2176,Q2552927
Q183134,P2176,Q2601832
Q183134,P2176,Q422482
Q183134,P2176,Q808845
Q183134,P31,Q12136
Q815962,P1542,Q133156
Q5265697,P21,Q44148
Q309,P1269,Q192630
Q309,P1889,Q7168
Q11229,P279,Q3481047
Q334401,P279,Q2143522
Q334401,P361,Q10566551
Q179991,P31,Q151885
Q179991,P1995,Q40821
Q422226,P31,Q12140
Q422226,P2175,Q36956
Q188572,P461,Q3962655
Q188572,P279,Q42848
Q36956,P279,Q945238
Q36956,P2176,Q422226
Q36956,P31,Q12136
Q36956,P780,Q1502312
Q36956,P780,Q1641556
Q36956,P780,Q769220
Q36956,P780,Q1480291
Q36956,P780,Q757838
Q36956,P780,Q1508510
Q36956,P780,Q202013
Q1074,P527,Q505531
Q1074,P527,Q212743
Q164655,P1995,Q171171
Q164655,P2176,Q169569
Q164655,P780,Q1166142
Q164655,P780,Q81938
Q32043,P461,Q40754
Q4,P461,Q14819852
Q4,P461,Q3
Q4,P1269,Q2347178
Q4,P361,Q3
Q4,P828,Q149086
Q4,P828,Q10737
Q16644043,P279,Q49848
Q16644043,P279,Q730920
Q156318,P2578,Q179289
Q2920921,P1269,Q43229
Q2920921,P2079,Q309100
Q1413083,P366,Q2667413
Q1413083,P366,Q1200750
Q211364,P279,Q6671777
Q211364,P279,Q17736
Q476078,P186,Q897
Q29539,P4934,Q11423
Q29539,P4934,Q39297
Q52948,P527,Q11024
Q52948,P276,Q58778
Q644318,P1995,Q101929
Q644318,P1995,Q327657
Q644318,P2176,Q416331
Q644318,P31,Q12136
Q256602,P31,Q12140
Q256602,P527,Q627
Q256602,P527,Q623
Q256602,P2175,Q101896
Q256602,P2175,Q242165
Q256602,P2175,Q1435822
Q256602,P2175,Q938983
Q256602,P2175,Q221668
Q256602,P2175,Q506652
Q256602,P2175,Q2453464
Q256602,P2175,Q12192
Q256602,P2175,Q876887
Q256602,P2175,Q480700
Q256602,P279,Q426549
Q256602,P2868,Q12187
Q8242,P279,Q735
Q1135939,P279,Q521
Q1135939,P279,Q7208
Q424027,P31,Q12140
Q424027,P2175,Q1435822
Q424027,P2175,Q876887
Q424027,P2175,Q12192
Q424027,P2868,Q12187
Q80994,P279,Q7239
Q273510,P1995,Q171171
Q273510,P2176,Q412223
Q273510,P2176,Q411478
Q273510,P31,Q12136
Q8386,P279,Q79529
Q8386,P1889,Q12140
Q411478,P31,Q12140
Q411478,P2175,Q273510
Q411478,P2175,Q464067
Q764,P1889,Q756
Q764,P279,Q7239
Q25235,P527,Q7727
Q25235,P361,Q573
Q8054,P279,Q181394
Q8054,P1889,Q172847
Q10870555,P279,Q732577
Q10870555,P279,Q49848
Q214339,P527,Q9332
Q185325,P361,Q11190
Q185325,P279,Q11625220
Q38933,P2176,Q12140
Q38933,P2176,Q186969
Q38933,P2176,Q57055
Q38933,P2176,Q18216
Q33767,P527,Q620207
Q33767,P527,Q83360
Q33767,P527,Q232377
Q33767,P527,Q237229
Q33767,P2789,Q228537
Q179630,P279,Q12136
Q179630,P279,Q169872
Q179630,P31,Q12136
Q179630,P527,Q169872
Q181487,P279,Q1379672
Q413728,P31,Q12140
Q413728,P527,Q627
Q413728,P527,Q629
Q413728,P527,Q623
Q413728,P2175,Q101896
Q413728,P2175,Q201989
Q413728,P2175,Q221668
Q413728,P2175,Q28971
Q413728,P2175,Q876887
Q413728,P2175,Q12192
Q413728,P279,Q271021
Q413728,P2868,Q12187
Q638774,P927,Q64386
Q15978655,P31,Q28640
Q169569,P31,Q12140
Q169569,P31,Q187661
Q169569,P2175,Q164655
Q169569,P2175,Q831530
Q169569,P2175,Q2453464
Q169569,P2175,Q12192
Q193181,P279,Q160402
Q7308373,P279,Q1371819
Q774306,P425,Q40821
Q40821,P3095,Q774306
Q40821,P279,Q179661
Q219067,P279,Q14536140
Q1642137,P279,Q521
Q1632335,P361,Q11068
Q12204,P31,Q12136
Q12204,P2176,Q423169
Q12204,P780,Q35805
Q12204,P780,Q647099
Q12204,P780,Q38933
Q11432,P279,Q102205
Q11432,P1889,Q39558
Q11432,P1552,Q128709
Q11432,P527,Q39552
Q11432,P527,Q39297
Q11432,P527,Q11466
Q12453,P279,Q791801
Q199657,P279,Q2200417
Q7590,P121,Q42889
Q7590,P279,Q79782
Q409492,P31,Q12140
Q409492,P527,Q627
Q409492,P527,Q623
Q409492,P2175,Q537297
Q409492,P2175,Q653971
Q134684,P427,Q180556
Q521,P279,Q420
Q180556,P105,Q7432
Q180556,P171,Q134684
Q23445,P461,Q23444
Q23445,P31,Q1075
Q43656,P527,Q623
Q43656,P527,Q629
Q43656,P527,Q556
Q43656,P681,Q79899
Q188577,P31,Q211364
Q8436,P279,Q178706
Q8436,P527,Q8441
Q8436,P527,Q467
Q11190,P3095,Q39631
Q11190,P1889,Q12140
Q178934,P279,Q9081
Q58778,P279,Q6671777
Q58778,P1552,Q215772
Q58778,P1552,Q183635
Q58778,P1552,Q723897
Q58778,P1552,Q52948
Q27318,P279,Q1379672
Q47790,P31,Q12136
Q47790,P780,Q574360
Q47790,P780,Q38933
Q47790,P780,Q86
Q156050,P2176,Q192717
Q156050,P2176,Q422442
Q156050,P2176,Q422652
Q156050,P31,Q12136
Q156050,P780,Q9690
Q156050,P780,Q1129121
Q156050,P780,Q170990
Q156050,P780,Q847726
Q156050,P828,Q313358
Q44512,P279,Q3241045
Q44512,P2579,Q133805
Q3241045,P279,Q11190
Q3241045,P527,Q12136
Q3241045,P361,Q44512
Q5720030,P361,Q160402
Q12328504,P1889,Q203457
Q886549,P2283,Q3595842
Q14819852,P461,Q4
Q14819852,P828,Q28627
Q14819852,P361,Q3
Q14819852,P155,Q34581
Q14819852,P1889,Q34581
Q1595418,P279,Q179661
Q1595418,P461,Q12136
Q1595418,P31,Q151885
Q12190,P527,Q627
Q12190,P527,Q629
Q12190,P527,Q623
Q12190,P2868,Q12187
Q21130714,P279,Q1057
Q21130714,P461,Q184681
Q185557,P461,Q213449
Q9332,P1552,Q1299714
Q101991,P279,Q12136
Q101991,P279,Q169872
Q101991,P31,Q169872
Q101991,P2176,Q419890
Q101991,P2176,Q963093
Q101991,P2176,Q190875
Q101991,P2176,Q416132
Q101991,P2176,Q408676
Q101991,P2176,Q422252
Q101991,P2176,Q409231
Q101991,P2176,Q424972
Q101991,P2176,Q11426176
Q101991,P2176,Q417222
Q101991,P2176,Q186969
Q101991,P2176,Q18216
Q9377,P361,Q181100
Q9377,P361,Q11078
Q9368,P2579,Q514
Q192423,P31,Q12140
Q192423,P527,Q627
Q192423,P527,Q629
Q192423,P527,Q623
Q2356542,P279,Q79529
Q974135,P279,Q2575340
Q974135,P1542,Q127076
Q213511,P279,Q12187
Q213511,P31,Q12140
Q213511,P636,Q420054
Q213511,P769,Q410061
Q213511,P769,Q4890934
Q213511,P769,Q422438
Q213511,P769,Q41576
Q213511,P769,Q174259
Q213511,P769,Q251347
Q213511,P769,Q179996
Q213511,P769,Q10354103
Q213511,P769,Q417597
Q213511,P769,Q419394
Q213511,P769,Q413591
Q213511,P2175,Q153356
Q213511,P2175,Q101896
Q213511,P2175,Q134859
Q213511,P2868,Q12187
Q107647,P279,Q7868
Q415843,P31,Q12140
Q415843,P31,Q12187
Q415843,P2175,Q154878
Q415843,P2175,Q221668
Q415843,P279,Q3208529
Q169872,P1557,Q12136
Q422665,P31,Q12140
Q422665,P2175,Q154878
Q422665,P2175,Q221668
Q422665,P2868,Q127060
Q2935,P279,Q830
Q186290,P31,Q151885
Q481609,P461,Q21255975
Q481609,P1382,Q15098235
Q4503831,P279,Q706622
Q4503831,P1382,Q706622
Q1072,P361,Q11068
Q1072,P927,Q994554
Q1072,P2789,Q9655
Q1072,P2789,Q9609
Q1072,P703,Q729
Q1072,P2579,Q10379
Q126017,P361,Q8087
Q126017,P279,Q36253
Q1348305,P279,Q732577
Q1348305,P279,Q29485
Q185744,P279,Q214609
Q309314,P1269,Q12453
Q212354,P279,Q187126
Q212354,P279,Q8054
Q9927,P1889,Q9893
Q424381,P279,Q8054
Q8047,P279,Q8054
Q1926141,P279,Q79529
Q342306,P1889,Q1199068
Q422464,P527,Q629
Q422464,P527,Q623
Q423169,P31,Q12140
Q423169,P527,Q627
Q423169,P527,Q623
Q423169,P2175,Q12204
Q177911,P31,Q12140
Q192717,P31,Q12140
Q192717,P2175,Q156050
Q192717,P279,Q28742
Q192717,P2868,Q12187
Q9907,P1889,Q14392
Q1720706,P31,Q3481047
Q25288,P279,Q11402
Q25288,P1889,Q11423
Q25288,P4934,Q11423
Q132621,P31,Q12140
Q132621,P527,Q627
Q132621,P527,Q623
Q132621,P2175,Q275419
Q132621,P2175,Q217111
Q132621,P2175,Q168800
Q132621,P2868,Q162657
Q11068,P527,Q1072
Q11068,P527,Q7873
Q7565,P279,Q7566
Q7565,P461,Q7560
Q412212,P527,Q629
Q412212,P527,Q623
Q412212,P279,Q79529
Q177998,P31,Q169336
Q177998,P527,Q629
Q177998,P527,Q623
Q177998,P527,Q556
Q177998,P366,Q911138
Q187634,P279,Q181780
Q42962,P1889,Q127980
Q42962,P1382,Q127980
Q37083,P105,Q7432
Q37083,P279,Q10884
Q2397485,P366,Q908584
Q2397485,P366,Q2526135
Q184204,P279,Q42395
Q184204,P279,Q107647
Q184204,P155,Q107244
Q170065,P1542,Q166231
Q7187,P688,Q8054
Q7187,P361,Q37748
Q7187,P361,Q7020
Q502159,P279,Q7193
Q42395,P361,Q7873
Q42395,P527,Q107244
Q42395,P527,Q715347
Q42395,P527,Q188417
Q42395,P527,Q107988
Q42395,P527,Q107238
Q269829,P31,Q483247
Q10566551,P461,Q104493
Q10566551,P1552,Q190258
Q10566551,P1889,Q2526135
Q103537,P1542,Q79460
Q103537,P279,Q178593
Q103537,P1552,Q128711
Q133156,P828,Q815962
Q45281386,P31,Q11424
Q11028,P828,Q174984
Q11028,P1542,Q9081
Q11028,P1889,Q9081
Q40924,P279,Q185557
Q389934,P279,Q79529
Q14382,P155,Q9887
Q14382,P156,Q14387
Q14382,P1889,Q9705
Q161973,P279,Q207961
Q423123,P31,Q134219
Q423123,P527,Q623
Q423123,P527,Q629
Q423123,P527,Q556
Q423123,P2868,Q215118
Q144,P366,Q39201
Q144,P279,Q39201
Q21168708,P279,Q157811
Q37525,P527,Q629
Q37525,P527,Q623
Q37525,P527,Q556
Q37525,P1889,Q11002
Q50265665,P31,Q12140
Q107244,P156,Q184204
Q706622,P31,Q151885
Q706622,P1382,Q4503831
Q706622,P527,Q4503831
Q484583,P527,Q623
Q5057238,P31,Q12140
Q5057238,P2868,Q12187
Q2633778,P31,Q151885
Q2633778,P279,Q36253
Q2633778,P1889,Q190200
Q39833,P279,Q7239
Q1057,P527,Q21130714
Q1057,P527,Q184681
Q428148,P31,Q151885
Q7725,P361,Q573
Q7725,P155,Q283102
Q7725,P461,Q7722
Q11423,P1552,Q11379
Q11423,P361,Q11402
Q11423,P1889,Q25288
Q11423,P1542,Q11402
Q1371819,P180,Q344
Q1371819,P1889,Q309100
Q1371819,P828,Q309100
Q259346,P279,Q3649349
Q46744,P828,Q133500
Q46744,P1382,Q9081
Q46744,P1382,Q164359
Q12078,P1995,Q162555
Q12078,P279,Q1216998
Q12078,P2176,Q11426176
Q12078,P2176,Q422252
Q12078,P2176,Q424972
Q12078,P2176,Q417222
Q12078,P31,Q12136
Q12078,P2579,Q162555
Q719602,P279,Q1949963
Q3511357,P279,Q719602
Q173670,P31,Q12140
Q173670,P527,Q627
Q173670,P527,Q623
Q876776,P279,Q1663054
Q876776,P366,Q2138622
Q876776,P2283,Q40050
Q876776,P2283,Q9635
Q876776,P2283,Q11435
Q876776,P2283,Q81727
Q1663054,P279,Q9332
Q1663054,P361,Q11978
Q283,P527,Q629
Q283,P527,Q556
Q283,P1552,Q128709
Q283,P1552,Q1075
Q283,P462,Q3133
Q283,P462,Q23444
Q283,P31,Q50690
Q283,P361,Q2095
Q283,P361,Q103135
Q600571,P527,Q124490
Q159683,P527,Q629
Q159683,P527,Q623
Q159683,P527,Q556
Q159683,P2868,Q215118
Q407541,P31,Q12140
Q407541,P31,Q427523
Q407541,P769,Q418656
Q407541,P769,Q410061
Q407541,P2175,Q81938
Q407541,P2175,Q133823
Q407541,P2175,Q170990
Q407541,P2175,Q945238
Q407541,P2868,Q427523
Q407541,P2868,Q940
Q81938,P279,Q169872
Q81938,P279,Q160402
Q81938,P2176,Q419383
Q81938,P2176,Q407541
Q81938,P2176,Q243547
Q81938,P2176,Q130336
Q81938,P2176,Q186969
Q81938,P2176,Q81225
Q81938,P2176,Q273169
Q81938,P2176,Q423288
Q81938,P2176,Q422806
Q81938,P2176,Q409231
Q81938,P2176,Q1185089
Q81938,P2176,Q58396
Q81938,P2176,Q216935
Q81938,P2176,Q41576
Q81938,P2176,Q2465218
Q81938,P2176,Q18216
Q81938,P2176,Q57055
Q81938,P2176,Q58397
Q81938,P2176,Q419608
Q81938,P2176,Q174259
Q81938,P2176,Q174723
Q81938,P2176,Q55434
Q81938,P461,Q208195
Q81938,P1995,Q83042
Q81938,P1995,Q615057
Q81938,P1995,Q29483
Q656365,P1889,Q192581
Q628858,P279,Q2221906
Q10897,P155,Q14401
Q82794,P279,Q2221906
Q82794,P1552,Q11500
Q82794,P1889,Q2221906
Q654182,P1269,Q14620
Q654182,P1269,Q11461
Q1284347,P279,Q101991
Q1284347,P689,Q7886
Q7432,P527,Q2625603
Q152,P279,Q729
Q407426,P527,Q629
Q407426,P527,Q623
Q209717,P279,Q407680
Q3133,P31,Q1075
Q3133,P279,Q9128
Q3133,P279,Q1075
Q199,P461,Q310395
Q40878,P1995,Q120569
Q40878,P31,Q12136
Q40878,P31,Q169872
Q9705,P1889,Q14382
Q974869,P1995,Q103824
Q974869,P31,Q12136
Q37187,P361,Q7873
Q164359,P279,Q9081
Q164359,P1382,Q46744
Q164359,P1382,Q9081
Q164359,P828,Q133500
Q3695082,P279,Q11028
Q37221,P279,Q12453
Q37221,P279,Q36253
Q37221,P2670,Q173817
Q177634,P279,Q43229
Q131449,P31,Q151885
Q215627,P279,Q795052
Q215627,P1552,Q48277
Q215627,P1552,Q641118
Q215627,P1889,Q5
Q215772,P279,Q483247
Q215772,P1552,Q52948
Q215772,P1269,Q723897
Q409262,P31,Q12140
Q409262,P527,Q627
Q409262,P527,Q629
Q409262,P527,Q623
Q409262,P2175,Q938983
Q409262,P2868,Q12187
Q7237369,P1889,Q39631
Q265868,P361,Q7881
Q265868,P527,Q367423
Q5120022,P279,Q2995644
Q11426,P279,Q214609
Q466109,P279,Q177646
Q2143522,P279,Q193181
Q181100,P527,Q9382
Q181100,P527,Q9386
Q181100,P527,Q9377
Q181100,P527,Q9385
Q6256,P527,Q183366
Q12140,P366,Q701216
Q12140,P279,Q8386
Q12140,P1889,Q8386
Q12140,P1889,Q11190
Q42240,P361,Q336
Q145205,P279,Q131790
Q145205,P366,Q181898
Q191807,P1557,Q2448456
Q1156854,P279,Q211364
Q1156854,P31,Q1371819
Q1084257,P1552,Q15787
Q1084257,P31,Q502159
Q37425,P361,Q133105
Q37425,P927,Q133105
Q12823105,P279,Q180516
Q12823105,P279,Q628858
Q12823105,P361,Q43229
Q2827815,P31,Q151885
Q271021,P527,Q627
Q271021,P527,Q629
Q271021,P527,Q623
Q271021,P2868,Q12187
Q28971,P1995,Q171171
Q28971,P2176,Q413728
Q179289,P527,Q261155
Q179289,P2579,Q156318
Q11582,P111,Q39297
Q323936,P361,Q128406
Q2552927,P31,Q12140
Q2552927,P527,Q627
Q2552927,P527,Q623
Q2552927,P2175,Q1435822
Q2552927,P2175,Q221668
Q2552927,P2175,Q242165
Q2552927,P2175,Q183134
Q2552927,P2175,Q506652
Q2552927,P2175,Q12192
Q2552927,P279,Q271021
Q2552927,P2868,Q12187
Q808845,P31,Q12140
Q808845,P2175,Q221668
Q808845,P2175,Q242165
Q808845,P2175,Q1435822
Q808845,P2175,Q183134
Q808845,P279,Q271021
Q808845,P2868,Q12187
Q421713,P31,Q12140
Q421713,P527,Q627
Q421713,P527,Q623
Q421713,P2175,Q221668
Q421713,P2175,Q201989
Q421713,P2175,Q101896
Q421713,P2175,Q941770
Q421713,P2175,Q223102
Q421713,P2175,Q183134
Q421713,P2175,Q48143
Q421713,P2175,Q876887
Q421713,P2175,Q12192
Q421713,P279,Q271021
Q421713,P2868,Q12187
Q725307,P361,Q128406
Q1270448,P279,Q17200001
Q1339539,P31,Q12136
Q1339539,P1995,Q40821
Q21255975,P461,Q481609
Q11453,P279,Q7590
Q11472,P366,Q735
Q11472,P186,Q189720
Q147101,P31,Q12140
Q147101,P2175,Q44727
Q147101,P2175,Q182155
Q147101,P2175,Q199615
Q827023,P1995,Q7208
Q827023,P279,Q184753
Q808,P279,Q39833
Q808,P279,Q170065
Q185690,P31,Q12140
Q185690,P2868,Q11364
Q702269,P279,Q5
Q702269,P1889,Q64512396
Q702269,P425,Q28640
Q41719,P361,Q17737
Q9081,P279,Q492
Q9081,P828,Q133500
Q9081,P1889,Q11028
Q9081,P1889,Q42848
Q9081,P1382,Q46744
Q9081,P1382,Q164359
Q185451,P279,Q1371819
Q185451,P1535,Q450
Q641307,P1995,Q101929
Q592324,P279,Q2332446
Q422244,P31,Q12140
Q422244,P769,Q418656
Q422244,P2175,Q202387
Q422244,P2175,Q154430
Q2095549,P31,Q28640
Q79793,P31,Q12136
Q79793,P780,Q38933
Q79793,P780,Q35805
Q79793,P780,Q1115038
Q79793,P780,Q847726
Q79793,P780,Q40878
Q5090613,P279,Q180507
Q5090613,P279,Q974135
Q29496,P780,Q10916362
Q29496,P780,Q152234
Q29496,P780,Q180762
Q29496,P1995,Q103824
Q29496,P2176,Q422232
Q29496,P2176,Q180983
Q29496,P2176,Q408977
Q29496,P31,Q12136
Q412587,P31,Q8054
Q14387,P155,Q14382
Q11369,P138,Q41509
Q11369,P361,Q178593
Q11369,P461,Q36496
Q11369,P2579,Q2329
Q7799635,P279,Q715347
Q193168,P156,Q344
Q193168,P155,Q192630
Q193168,P361,Q11471
Q6279182,P31,Q12136
Q6279182,P279,Q852376
Q6279182,P1995,Q83042
Q6279182,P828,Q41571
Q557429,P279,Q12136
Q1367,P279,Q7377
Q5958765,P1995,Q101929
Q5958765,P2959,Q42982
Q5958765,P2176,Q422252
Q5958765,P2176,Q417222
Q5958765,P2176,Q424972
Q5958765,P2176,Q11426176
Q5958765,P31,Q12136
Q274160,P31,Q151885
Q1053956,P279,Q214609
Q715347,P361,Q712604
Q9055203,P171,Q808
Q1455316,P279,Q1427096
Q1304270,P31,Q179661
Q1304270,P279,Q179661
Q223911,P1995,Q162555
Q223911,P31,Q12136
Q198504,P31,Q12140
Q198504,P31,Q187661
Q198504,P769,Q57055
Q188269,P279,Q212354
Q901,P425,Q336
Q901,P31,Q28640
Q12195,P1995,Q83042
Q12195,P279,Q945238
Q12195,P31,Q12136
Q12195,P828,Q12438936
Q12195,P780,Q107231
Q12195,P780,Q1126769
Q12195,P780,Q38933
Q12195,P780,Q127076
Q12195,P780,Q40878
Q42177,P1478,Q35831
Q42177,P366,Q35831
Q86,P279,Q81938
Q86,P1995,Q83042
Q86,P828,Q576349
Q259059,P1382,Q8436
Q290,P1889,Q48277
Q101072,P279,Q1200750
Q11345,P279,Q976981
Q131742,P689,Q9368
Q131742,P1995,Q120569
Q131742,P1995,Q11180
Q131742,P279,Q101991
Q131742,P1542,Q147778
Q131742,P31,Q12136
Q131742,P828,Q15326
Q131742,P828,Q18621601
Q131742,P828,Q192360
Q131742,P780,Q133244
Q7003054,P279,Q79460
Q12438936,P793,Q1764062
Q12438936,P1542,Q12195
Q7380,P171,Q25833
Q7380,P171,Q7377
Q155925,P31,Q169336
Q576349,P1995,Q83042
Q576349,P1995,Q7867
Q576349,P31,Q12136
Q576349,P1542,Q86
Q2840,P780,Q38933
Q2840,P780,Q86
Q2840,P780,Q9690
Q2840,P780,Q35805
Q2840,P780,Q114085
Q2840,P927,Q7891
Q2840,P1542,Q44512
Q2840,P1542,Q3241045
Q2840,P1889,Q1141979
Q630552,P279,Q550455
Q630552,P1995,Q161437
Q630552,P31,Q12136
Q43445,P31,Q290
Q43445,P461,Q44148
Q43445,P279,Q7239
Q415601,P279,Q422529
Q128711,P361,Q103537
Q128711,P361,Q178593
Q690194,P1889,Q1630279
Q106016,P361,Q7239
Q106016,P1542,Q104053
Q106016,P1552,Q13048280
Q106016,P461,Q104053
Q106016,P1269,Q7020
Q193447,P171,Q808
Q1074648,P1382,Q16886469
Q179422,P31,Q11435
Q179422,P361,Q712604
Q179422,P527,Q715347
Q134859,P31,Q12136
Q134859,P2176,Q213511
Q134859,P780,Q1115038
Q134859,P780,Q38933
Q134859,P780,Q35805
Q134859,P780,Q754424
Q134859,P780,Q9690
Q134859,P780,Q127076
Q5447188,P527,Q146505
Q918385,P279,Q133500
Q420,P2578,Q3
Q420,P2578,Q7239
Q420,P527,Q514
Q420,P1552,Q1063
Q184627,P1542,Q101971
Q184627,P31,Q166231
Q3215756,P279,Q205961
Q424543,P527,Q9081
Q13400765,P361,Q7891
Q4375,P1542,Q188008
Q61233,P527,Q623
Q415550,P31,Q12140
