entity1,relations,entity2
Q9081,P1382,Q164359
Q34302,P1382,Q13649246
Q80831,P186,Q670
Q80831,P186,Q663
Q80831,P186,Q753
Q928,P530,Q15180
Q928,P530,Q43
Q928,P530,Q96
Q928,P530,Q41
Q928,P530,Q902
Q928,P122,Q7270
Q515,P3729,Q3957
Q575,P156,Q7722
Q131734,P1056,Q44
Q869095,P1056,Q44
Q716894,P2670,Q1400881
Q716894,P1382,Q157171
Q336,P1056,Q9081
Q177,P1419,Q17278
Q28823,P186,Q161
Q218038,P452,Q11650
Q11460,P186,Q28823
Q15098235,P1382,Q481609
Q131512,P1830,Q131596
Q15180,P47,Q33
Q15180,P47,Q43
Q15180,P530,Q20
Q15180,P530,Q43
Q15180,P530,Q928
Q15180,P138,Q7270
Q603253,P1454,Q658255
Q164359,P1382,Q46744
Q164359,P1382,Q9081
Q35852,P111,Q11500
Q2138622,P2578,Q2095
Q8486,P495,Q96
Q6097,P186,Q11002
Q6097,P186,Q283
Q13360264,P2079,Q720398
Q8016240,P710,Q41487
Q11247037,P111,Q11423
Q25288,P828,Q11412
Q25288,P4934,Q11423
Q7216332,P1382,Q748250
Q7958,P3712,Q46744
Q1634657,P106,Q193391
Q179723,P2283,Q729
Q174984,P1542,Q11028
Q192630,P156,Q193168
Q186619,P3712,Q1231428
Q168182,P156,Q283102
Q584,P17,Q142
Q584,P205,Q142
Q1123823,P17,Q33
Q193078,P828,Q171558
Q7944,P1542,Q167903
Q7944,P1542,Q3839081
Q1282130,P1056,Q22656
Q1041750,P452,Q869095
Q1041750,P1056,Q44
Q171558,P1542,Q193078
Q171558,P1542,Q4
Q193168,P156,Q344
Q193168,P155,Q192630
Q167903,P828,Q7944
Q3957,P3730,Q515
Q828224,P111,Q36253
Q11573,P111,Q36253
Q11573,P111,Q126017
Q218593,P111,Q36253
Q1267889,P276,Q4022
Q1267889,P276,Q12284
Q1267889,P276,Q23397
Q11423,P1542,Q11402
Q7414,P1056,Q7397
Q28575,P150,Q515
Q181114,P452,Q190117
Q181114,P1056,Q43193
Q181114,P1056,Q1420
Q181114,P199,Q30113
Q181114,P355,Q30113
Q902,P530,Q41
Q902,P530,Q43
Q902,P530,Q928
Q902,P530,Q842
Q902,P530,Q96
Q902,P530,Q32
Q902,P530,Q142
Q1641044,P1056,Q42501
Q573103,P159,Q1715
Q3972943,P1056,Q732577
Q11412,P1542,Q25288
Q253276,P111,Q36253
Q30113,P749,Q181114
Q30113,P452,Q190117
Q30113,P1454,Q658255
Q4503831,P1382,Q706622
Q152051,P452,Q11474
Q7841232,P452,Q190117
Q44,P1071,Q131734
Q1578,P2283,Q1566
Q1578,P186,Q1566
Q48013,P111,Q11423
Q7725,P155,Q283102
Q578,P111,Q11471
Q456,P17,Q142
Q4850064,P17,Q736
Q482798,P111,Q36253
Q507154,P1056,Q12140
Q246,P452,Q190117
Q31,P530,Q32
Q31,P530,Q142
Q31,P530,Q43
Q31,P530,Q77
Q31,P530,Q96
Q31,P530,Q41
Q31,P463,Q41550
Q31,P47,Q32
Q31,P47,Q142
Q3517315,P159,Q340
Q960876,P1056,Q7397
Q6746,P452,Q190117
Q6746,P17,Q142
Q6746,P1056,Q1420
Q1006,P122,Q7270
Q687687,P452,Q190117
Q687687,P17,Q142
Q27143,P452,Q190117
Q666948,P452,Q11451
Q212322,P452,Q7108
Q212322,P1056,Q12140
Q5059055,P452,Q418
Q201097,P186,Q287
Q201097,P186,Q11474
Q842,P530,Q902
Q3051909,P452,Q126793
Q18335,P2579,Q413
Q516739,P121,Q34442
Q1511,P735,Q1249148
Q46744,P1382,Q9081
Q46744,P1382,Q164359
Q748250,P1382,Q7216332
Q720398,P2283,Q44432
Q720398,P276,Q274393
Q14076,P186,Q131877
Q11650,P2579,Q11023
Q33,P530,Q142
Q33,P530,Q20
Q33,P530,Q43
Q33,P530,Q96
Q33,P530,Q41
Q33,P463,Q41550
Q33,P47,Q20
Q33,P47,Q15180
Q77,P122,Q7270
Q77,P530,Q142
Q77,P530,Q96
Q77,P530,Q736
Q77,P530,Q31
Q586,P190,Q34217
Q586,P17,Q142
Q586,P206,Q584
Q1645436,P1056,Q11422
Q35886,P452,Q190117
Q4539,P1557,Q380962
Q5611697,P452,Q11451
Q17147,P703,Q729
Q1776022,P17,Q20
Q1776022,P1056,Q22656
Q190928,P452,Q474200
Q837281,P17,Q142
Q837281,P138,Q213753
Q133235,P1542,Q3196
Q34217,P190,Q586
Q34217,P421,Q30192
Q1422061,P1056,Q44
Q721587,P452,Q49845
Q152057,P1056,Q22656
Q32,P530,Q142
Q32,P530,Q31
Q32,P530,Q902
Q32,P463,Q41550
Q32,P47,Q142
Q32,P47,Q31
Q880268,P452,Q22687
Q880268,P1454,Q783794
Q35473,P186,Q11469
Q9401,P1056,Q11474
Q9401,P138,Q83405
Q7398895,P452,Q43183
Q96,P463,Q41550
Q96,P530,Q20
Q96,P530,Q43
Q96,P530,Q77
Q96,P530,Q928
Q96,P530,Q142
Q96,P530,Q31
Q96,P530,Q33
Q96,P530,Q736
Q96,P530,Q41
Q96,P530,Q902
Q460307,P452,Q207822
Q1715,P190,Q340
Q2105,P106,Q599151
Q2105,P27,Q142
Q2105,P39,Q140686
Q6147804,P186,Q28823
Q340,P190,Q1715
Q1110323,P452,Q126793
Q142,P530,Q32
Q142,P530,Q33
Q142,P530,Q31
Q142,P530,Q20
Q142,P530,Q43
Q142,P530,Q77
Q142,P530,Q96
Q142,P530,Q41
Q142,P530,Q902
Q142,P463,Q41550
Q142,P47,Q31
Q142,P47,Q32
Q142,P35,Q2105
Q12959,P106,Q188094
Q12959,P27,Q142
Q14620,P2578,Q9128
Q667790,P17,Q31
Q679322,P1056,Q22656
Q1783748,P452,Q190117
Q652698,P186,Q11457
Q182290,P452,Q601401
Q1347679,P452,Q11650
Q43,P122,Q7270
Q43,P530,Q41
Q43,P530,Q15180
Q43,P530,Q142
Q43,P530,Q31
Q43,P530,Q33
Q43,P530,Q96
Q43,P530,Q928
Q43,P530,Q902
Q43,P463,Q41550
Q43,P47,Q41
Q43,P47,Q15180
Q39619,P106,Q16533
Q1044291,P1056,Q11424
Q1323379,P17,Q20
Q20,P530,Q96
Q20,P530,Q15180
Q20,P530,Q33
Q20,P530,Q142
Q20,P530,Q41
Q20,P463,Q41550
Q20,P47,Q33
Q20,P138,Q659
Q20,P138,Q34442
Q19675,P17,Q142
Q19675,P2851,Q693464
