doc,wikiID
92,Q74013814
92,Q23640
92,Q1247867
92,Q246639
92,Q2251595
92,Q226168
92,Q3695082
92,Q7590
92,Q341344
93,Q3916071
93,Q783794
93,Q399476
93,Q1196314
93,Q400416
93,Q1277907
93,Q160151
93,Q189539
93,Q29947926
93,Q231010
93,Q22687
93,Q6256
93,Q8142
93,Q3196867
93,Q188094
93,Q3505433
93,Q340724
93,Q1387137
93,Q42962
93,Q416020
93,Q783794
93,Q4290
93,Q2526135
93,Q3984436
93,Q414987
93,Q217602
93,Q253338
93,Q7188
93,Q340383
93,Q1247982
93,Q683365
93,Q346146
93,Q6266
93,Q344762
93,Q1314
93,Q5483798
93,Q601401
93,Q332237
93,Q32043
93,Q174834
93,Q18819868
93,Q398
93,Q224414
93,Q42138
93,Q39911
93,Q181591
93,Q11089591
93,Q65045905
93,Q400001
93,Q5421978
93,Q8436
93,Q43015
93,Q1163507
93,Q235819
93,Q346330
93,Q225829
93,Q557880
93,Q1347898
93,Q7748
93,Q11426
93,Q1368
93,Q1179254
93,Q176494
93,Q448645
93,Q82794
93,Q428148
93,Q863390
93,Q7314162
93,Q774228
93,Q1640121
93,Q1898080
93,Q42889
94,Q2761147
94,Q417488
94,Q1277907
94,Q209577
94,Q160151
94,Q577
94,Q29947926
94,Q5669212
94,Q394963
94,Q232353
94,Q573
94,Q654302
94,Q42962
94,Q39552
94,Q10289
94,Q342425
94,Q437587
94,Q2042052
94,Q1311
94,Q16502
94,Q736
94,Q7602551
94,Q27887
94,Q265158
94,Q3536375
94,Q1314
94,Q221706
94,Q339410
94,Q88075159
94,Q42973
94,Q11402
94,Q411820
94,Q2516951
94,Q1496085
94,Q24384
94,Q7855605
95,Q58778
95,Q29947926
95,Q5151
95,Q346589
95,Q3276328
95,Q14083
95,Q22687
95,Q8142
95,Q1337691
95,Q16831479
95,Q4402708
95,Q416020
95,Q202069
95,Q7188
95,Q227911
95,Q2827815
95,Q2406150
95,Q177923
95,Q220788
95,Q5462624
95,Q6807738
95,Q309100
95,Q233293
96,Q783794
96,Q577
96,Q29947926
96,Q1692143
96,Q16220058
96,Q8148
96,Q731112
96,Q783794
96,Q11427
96,Q224772
96,Q176494
96,Q382466
96,Q10855101
96,Q2234476
96,Q17221
96,Q13440398
96,Q8146
97,Q577
97,Q29947926
97,Q672154
97,Q346589
97,Q14083
97,Q182722
97,Q62955
97,Q3505433
97,Q601401
97,Q573
97,Q8146
98,Q1277907
98,Q160151
98,Q95124485
98,Q6495050
98,Q210481
98,Q29947926
98,Q2995644
98,Q5151
98,Q852835
98,Q6256
98,Q182722
98,Q573
98,Q16220058
98,Q4402708
98,Q251898
98,Q23387
98,Q240734
98,Q654302
98,Q42962
98,Q227737
98,Q20655516
98,Q414241
98,Q3984436
98,Q10289
98,Q224772
98,Q342425
98,Q437587
98,Q1308239
98,Q2042052
98,Q663143
98,Q22656
98,Q6266
98,Q340406
98,Q339410
98,Q202785
98,Q611862
98,Q6545676
98,Q246166
98,Q1867977
98,Q2995534
98,Q4172608
98,Q13108060
98,Q224615
98,Q1383412
98,Q219877
99,Q3916071
99,Q783794
99,Q209577
99,Q1371819
99,Q6495050
99,Q577
99,Q29947926
99,Q8161
99,Q672154
99,Q2112047
99,Q252022
99,Q4830453
99,Q340724
99,Q42240
99,Q8148
99,Q4290
99,Q352850
99,Q5249659
99,Q17221
99,Q8146
99,Q476300
99,Q1393757
99,Q257765
99,Q413593
99,Q418
99,Q418
100,Q783794
100,Q11471
100,Q577
100,Q29947926
100,Q342078
100,Q6256
100,Q11446
100,Q783794
100,Q253338
100,Q779859
100,Q215044
100,Q987767
100,Q227744
100,Q200266
100,Q44782
100,Q191118
100,Q188561
101,Q399476
101,Q1474278
102,Q399476
102,Q577
102,Q424707
102,Q181201
102,Q2002118
102,Q5326939
102,Q224006
102,Q1247982
102,Q571
102,Q409597
103,Q3916071
103,Q783794
103,Q399476
103,Q381136
103,Q240673
103,Q160151
103,Q780687
103,Q577
103,Q5669212
103,Q4830453
103,Q170924
103,Q342078
103,Q1456029
103,Q11023
103,Q654302
103,Q783794
103,Q2082178
103,Q241636
103,Q297869
103,Q397164
103,Q1247670
103,Q1308239
103,Q1400881
103,Q408711
103,Q779859
103,Q557880
103,Q43471
103,Q601401
103,Q232469
103,Q170984
103,Q48349
103,Q557880
103,Q1072
103,Q37507
103,Q107885
103,Q189760
103,Q2113442
104,Q3916071
104,Q399476
104,Q1196314
104,Q189539
104,Q29947926
104,Q1456029
104,Q230266
104,Q1487317
104,Q11432
104,Q2082178
104,Q3984436
104,Q1474278
104,Q1651094
104,Q9946
105,Q399476
105,Q6495050
105,Q577
105,Q46737
105,Q29947926
105,Q2112047
105,Q693464
105,Q170924
105,Q1911050
105,Q1651094
105,Q9852
106,Q240673
106,Q6495050
106,Q577
106,Q29947926
106,Q2112047
106,Q5326939
106,Q35140
106,Q398496
106,Q346589
106,Q4830453
106,Q170924
106,Q14083
106,Q1456029
106,Q42240
106,Q4402708
106,Q8148
106,Q416020
106,Q783794
106,Q615806
106,Q167037
106,Q178706
106,Q385378
106,Q1314
106,Q11052334
106,Q227911
106,Q400001
106,Q2234476
106,Q8146
106,Q413593
106,Q406759
106,Q187939
106,Q298256
106,Q189171
107,Q268146
107,Q2761147
107,Q1277907
107,Q11471
107,Q577
107,Q764844
107,Q252022
107,Q15878761
107,Q350108
107,Q346589
107,Q170924
107,Q599151
107,Q22687
107,Q11229
107,Q4166892
107,Q19689241
107,Q221706
107,Q1368
107,Q428148
107,Q34467
107,Q5281730
107,Q29864097
107,Q746418
107,Q1182691
108,Q783794
108,Q3708947
108,Q68
108,Q1277907
108,Q577
108,Q29947926
108,Q2002118
108,Q420708
108,Q5326939
108,Q5151
108,Q350108
108,Q4830453
108,Q232353
108,Q573
108,Q1527264
108,Q1487317
108,Q23387
108,Q2082178
108,Q160117
108,Q2526135
108,Q39297
108,Q7188
108,Q12823105
108,Q211364
108,Q2472587
108,Q225829
108,Q246166
108,Q406248
108,Q160117
108,Q160117
108,Q9820
108,Q16782164
108,Q11765
108,Q2648051
108,Q1175919
108,Q651658
108,Q7397
108,Q13368077
109,Q783794
109,Q1277907
109,Q6495050
109,Q577
109,Q2112047
109,Q4830453
109,Q352850
109,Q342425
110,Q1235072
110,Q29947926
110,Q601401
110,Q398902
110,Q7188
110,Q1156854
110,Q11402
110,Q2571972
110,Q650711
110,Q2110909
110,Q407075
111,Q68
111,Q1277907
111,Q6495050
111,Q11471
111,Q577
111,Q5151
111,Q159810
111,Q14083
111,Q599151
111,Q6256
111,Q62955
111,Q3505433
111,Q601401
111,Q573
111,Q397392
111,Q4402708
111,Q251898
111,Q39552
111,Q229289
111,Q4290
111,Q299964
111,Q202069
111,Q304157
111,Q41263
111,Q7188
111,Q1247982
111,Q730920
111,Q178706
111,Q319622
111,Q6266
111,Q1156854
111,Q121769
111,Q265158
111,Q2682765
111,Q1247867
111,Q3695082
111,Q13440398
111,Q8146
111,Q257765
111,Q601401
111,Q338902
111,Q343542
111,Q1401706
111,Q3276328
111,Q257022
111,Q1024843
111,Q836925
111,Q22855
111,Q182076
111,Q52943
111,Q361482
111,Q182722
111,Q192242
111,Q3540864
111,Q1215266
111,Q706622
111,Q401502
111,Q11019
111,Q7727
111,Q3401405
111,Q14167404
111,Q2351730
111,Q179073
111,Q194189
111,Q395237
111,Q192270
111,Q1949963
111,Q4114622
111,Q924703
111,Q6671777
111,Q52389
111,Q3918
111,Q19623879
112,Q1660986
112,Q2761147
112,Q399476
112,Q417488
112,Q1277907
112,Q577
112,Q672154
112,Q5151
112,Q8148
112,Q140686
112,Q1247982
112,Q485446
112,Q16502
112,Q62395707
112,Q289
113,Q160151
113,Q348420
113,Q599151
113,Q42962
113,Q15622206
113,Q39809
113,Q235819
113,Q399555
113,Q245962
113,Q346786
114,Q1277907
114,Q160151
114,Q29947926
114,Q14083
114,Q232353
114,Q42962
114,Q10289
114,Q2042052
114,Q16502
114,Q1314
114,Q221706
114,Q339410
114,Q42973
115,Q2761147
115,Q160151
115,Q5669212
115,Q23387
115,Q42962
115,Q202069
115,Q437587
115,Q178651
115,Q16502
115,Q7602551
115,Q6266
115,Q395712
115,Q970793
115,Q3236990
115,Q3536375
115,Q633403
115,Q246639
115,Q11032
116,Q95124485
116,Q577
116,Q350108
116,Q233646
116,Q182722
116,Q62955
116,Q3505433
116,Q601401
116,Q397392
116,Q340724
116,Q416020
116,Q299964
116,Q3984436
116,Q342425
116,Q253054
116,Q20659690
116,Q970793
116,Q601401
116,Q246166
116,Q746418
116,Q11019
116,Q52389
116,Q1184065
116,Q23442
116,Q425159
116,Q3711325
116,Q39546
117,Q783794
117,Q399476
117,Q381136
117,Q1196314
117,Q1277907
117,Q209577
117,Q95124485
117,Q6495050
117,Q210481
117,Q577
117,Q46737
117,Q424707
117,Q8161
117,Q181201
117,Q2112047
117,Q2995644
117,Q5326939
117,Q6502279
117,Q564046
117,Q315
117,Q159810
117,Q233646
117,Q170924
117,Q182722
117,Q601401
117,Q340724
117,Q398902
117,Q39552
117,Q416020
117,Q4290
117,Q224006
117,Q241636
117,Q352850
117,Q7188
117,Q1247982
117,Q1400881
117,Q11052334
117,Q2682765
117,Q12725
117,Q226168
117,Q2234476
117,Q987767
117,Q409597
117,Q11032
117,Q691315
117,Q133156
117,Q17955
117,Q973405
117,Q7722
117,Q229949
118,Q399476
118,Q1196314
118,Q68
118,Q1277907
118,Q95124485
118,Q11016
118,Q29947926
118,Q2112047
118,Q342078
118,Q850210
118,Q783794
118,Q224358
118,Q4167568
118,Q1343050
118,Q254624
118,Q7644488
119,Q3916071
119,Q783794
119,Q1196314
119,Q1277907
119,Q1371819
119,Q160151
119,Q1728583
119,Q577
119,Q29947926
119,Q8161
119,Q420708
119,Q5669212
119,Q5326939
119,Q438399
119,Q693464
119,Q233646
119,Q2920921
119,Q1456029
119,Q232576
119,Q5189153
119,Q573
119,Q1487317
119,Q16278392
119,Q209577
119,Q23387
119,Q783794
119,Q2082178
119,Q160117
119,Q140686
119,Q10953930
119,Q61022630
119,Q397164
119,Q414241
119,Q299964
119,Q63532478
119,Q878352
119,Q2526135
119,Q173253
119,Q229949
119,Q283308
119,Q5464688
119,Q17221
119,Q476300
119,Q107885
119,Q338902
119,Q343542
119,Q52943
119,Q973405
119,Q1344851
119,Q656365
119,Q20033
119,Q190258
119,Q17110160
119,Q185451
120,Q399476
120,Q29947926
120,Q420708
120,Q230266
120,Q22687
120,Q16831479
120,Q398902
120,Q299964
120,Q414987
120,Q95377384
120,Q2917506
120,Q774228
120,Q1474278
120,Q406759
120,Q424543
120,Q157165
120,Q5557864
120,Q202875
120,Q11563
121,Q783794
121,Q3708947
121,Q2761147
121,Q381136
121,Q1371819
121,Q29947926
121,Q2002118
121,Q178354
121,Q348420
121,Q170924
121,Q3196867
121,Q1487317
121,Q16278392
121,Q658255
121,Q414241
121,Q1184933
121,Q2648051
121,Q1218236
121,Q1590843
121,Q1530792
121,Q27792627
122,Q783794
122,Q399476
122,Q29947926
122,Q170924
122,Q5189153
122,Q279242
122,Q167037
122,Q1094717
122,Q481609
122,Q75101527
