doc,wikiID
131,Q202069
131,Q178651
131,Q227911
131,Q2266109
131,Q2827815
131,Q2406150
131,Q177923
131,Q1394979
132,Q235352
132,Q131512
132,Q160151
132,Q29947926
132,Q1277907
132,Q95124485
132,Q10870555
132,Q230479
132,Q243732
132,Q768396
132,Q2042052
132,Q756
132,Q11002
133,Q16220058
133,Q29947926
133,Q577
133,Q1692143
133,Q783794
133,Q17221
133,Q11427
133,Q3421874
133,Q8146
134,Q182722
134,Q29947926
134,Q577
134,Q346589
134,Q362023
134,Q14083
134,Q62955
134,Q8146
135,Q160151
135,Q29947926
135,Q577
135,Q240673
135,Q95124485
135,Q346589
135,Q16502
135,Q283
135,Q188561
135,Q2042052
135,Q756
135,Q663
135,Q11426
135,Q899122
135,Q398902
135,Q924703
135,Q2442102
136,Q16220058
136,Q182722
136,Q251898
136,Q414241
136,Q160151
136,Q29947926
136,Q6495050
136,Q23387
136,Q1277907
136,Q95124485
136,Q2995644
136,Q5151
136,Q362023
136,Q42962
136,Q250827
136,Q3984436
136,Q10289
136,Q5189833
136,Q342425
136,Q1308239
136,Q611862
136,Q340406
136,Q2042052
136,Q22656
136,Q339410
136,Q437587
136,Q404877
136,Q246166
136,Q26827887
136,Q227463
136,Q1681992
136,Q224615
136,Q1383412
136,Q82821
136,Q219877
137,Q16220058
137,Q672154
137,Q29947926
137,Q6495050
137,Q577
137,Q1371819
137,Q2112047
137,Q252022
137,Q170584
137,Q42240
137,Q1314
137,Q17221
137,Q8146
137,Q257765
138,Q44782
138,Q29947926
138,Q11471
138,Q783794
138,Q11446
138,Q188561
140,Q577
140,Q11471
140,Q399857
140,Q5151
140,Q14083
140,Q2934264
141,Q16220058
141,Q394963
141,Q7602551
141,Q202069
141,Q342425
141,Q4358176
141,Q3049084
141,Q131841
142,Q182722
142,Q672154
142,Q29947926
142,Q577
142,Q1196314
142,Q5151
142,Q62955
143,Q1474278
143,Q230266
144,Q29947926
144,Q577
144,Q181201
144,Q224006
144,Q424707
144,Q2002118
144,Q571
145,Q160151
145,Q29947926
145,Q577
145,Q399476
145,Q189760
145,Q5669212
145,Q202772
145,Q654302
145,Q170924
145,Q783794
145,Q1456029
145,Q37507
145,Q397164
145,Q297869
145,Q1308239
145,Q309314
145,Q27792023
145,Q557880
145,Q420328
145,Q232469
145,Q170984
145,Q408711
145,Q780687
146,Q29947926
146,Q399476
146,Q1487317
146,Q1474278
146,Q1456029
146,Q230266
146,Q3984436
146,Q235969
146,Q15808312
147,Q182722
147,Q246639
147,Q160151
147,Q29947926
147,Q577
147,Q240673
147,Q1371819
147,Q95124485
147,Q170584
147,Q654302
147,Q5151
147,Q362023
147,Q4402708
147,Q37038
147,Q7602551
147,Q10953930
147,Q17221
147,Q970793
147,Q341344
147,Q340406
147,Q12132
147,Q15622206
147,Q2042052
147,Q10862215
147,Q49848
147,Q5656321
147,Q256955
147,Q820037
147,Q6498684
147,Q265158
147,Q104493
147,Q409034
147,Q1096
148,Q182722
148,Q251898
148,Q29947926
148,Q601401
148,Q577
148,Q95124485
148,Q897
148,Q2682765
148,Q10989264
148,Q2042052
148,Q268592
148,Q193391
149,Q6495050
149,Q577
149,Q2112047
149,Q170924
149,Q367026
150,Q29947926
150,Q6495050
150,Q577
150,Q240673
150,Q2112047
150,Q170584
150,Q346589
150,Q202772
150,Q170924
150,Q783794
150,Q14083
150,Q42240
150,Q4402708
150,Q398496
150,Q1314
150,Q413593
150,Q227911
150,Q340406
150,Q350108
150,Q8146
150,Q2234476
150,Q6007787
150,Q35140
151,Q29947926
151,Q577
151,Q1277907
151,Q11471
151,Q252022
151,Q15878761
151,Q346589
151,Q170924
151,Q99751643
151,Q4402708
151,Q5281730
151,Q22687
151,Q764844
151,Q110
151,Q845060
151,Q7242335
152,Q672154
152,Q29947926
152,Q601401
152,Q15878761
152,Q399857
152,Q783794
152,Q3196867
152,Q37038
152,Q7188
152,Q15622206
152,Q258378
152,Q23442
153,Q29947926
153,Q24384
153,Q577
153,Q233646
153,Q170924
153,Q3196867
153,Q1314
153,Q764844
153,Q413593
153,Q227911
153,Q11435
153,Q11788
153,Q261834
153,Q162668
154,Q29947926
154,Q23387
154,Q577
154,Q399476
154,Q1277907
154,Q1487317
154,Q5151
154,Q11446
154,Q2002118
154,Q340812
154,Q7188
154,Q225829
154,Q160117
154,Q396951
155,Q577
155,Q1277907
155,Q2112047
156,Q601401
156,Q1235072
156,Q398902
156,Q407075
157,Q251898
157,Q6495050
157,Q601401
157,Q577
157,Q1277907
157,Q11471
157,Q182076
157,Q5151
157,Q397392
157,Q14083
157,Q62955
157,Q4402708
157,Q229289
157,Q539268
157,Q202069
157,Q575724
157,Q2682765
157,Q730920
157,Q7233180
157,Q7188
157,Q309314
157,Q343542
157,Q1664720
157,Q419008
157,Q37017
157,Q41263
157,Q3695082
157,Q8146
157,Q257765
157,Q265158
157,Q338902
157,Q2248346
157,Q1024843
157,Q5159154
157,Q435371
157,Q295590
157,Q2108886
157,Q395237
157,Q229049
157,Q438656
157,Q707125
157,Q2443272
157,Q446
157,Q13440398
158,Q651658
159,Q672154
159,Q577
159,Q6807738
159,Q399476
159,Q1235072
159,Q1277907
159,Q5151
159,Q231010
159,Q37038
159,Q16502
159,Q140686
159,Q2934264
159,Q349894
160,Q251898
160,Q160151
160,Q29947926
160,Q6495050
160,Q577
160,Q482980
160,Q240673
160,Q1624316
160,Q1692143
160,Q62955
160,Q407264
160,Q11426
160,Q229806
160,Q416001
160,Q192581
161,Q182722
161,Q160151
161,Q29947926
161,Q1277907
161,Q10870555
161,Q1487317
161,Q7315582
161,Q42962
161,Q5189833
161,Q6007175
162,Q160151
162,Q29947926
162,Q1277907
162,Q14083
162,Q436305
162,Q42962
162,Q1314
162,Q16502
162,Q10289
162,Q2042052
162,Q339410
162,Q42973
163,Q246639
163,Q160151
163,Q29947926
163,Q23387
163,Q5669212
163,Q6500754
163,Q42962
163,Q7602551
163,Q16502
163,Q3536375
164,Q182722
164,Q246639
164,Q29947926
164,Q577
164,Q1277907
164,Q95124485
164,Q1487317
164,Q233646
164,Q397392
164,Q62955
164,Q2114394
164,Q20659690
164,Q3984436
164,Q15622206
164,Q246166
164,Q2294199
164,Q425159
164,Q3711325
164,Q52389
165,Q182722
165,Q6495050
165,Q601401
165,Q577
165,Q399476
165,Q1196314
165,Q1624316
165,Q1277907
165,Q95124485
165,Q8161
165,Q181201
165,Q2112047
165,Q2995644
165,Q170584
165,Q224006
165,Q233646
165,Q170924
165,Q783794
165,Q424707
165,Q6500754
165,Q46737
165,Q41441174
165,Q2682765
165,Q140686
165,Q229949
165,Q2934264
165,Q7188
165,Q6430706
165,Q31486
165,Q10989264
165,Q350108
165,Q398902
165,Q2234476
165,Q162032
165,Q179073
166,Q29947926
166,Q1196314
166,Q1277907
166,Q95124485
166,Q2112047
166,Q342078
166,Q224358
166,Q4167568
166,Q215627
166,Q7644488
167,Q414241
167,Q160151
167,Q23387
167,Q577
167,Q1196314
167,Q1277907
167,Q1371819
167,Q8161
167,Q2112047
167,Q5669212
167,Q1487317
167,Q693464
167,Q233646
167,Q783794
167,Q1456029
167,Q6500754
167,Q37038
167,Q10953930
167,Q140686
167,Q397164
167,Q1794067
167,Q7233180
167,Q878352
167,Q229949
167,Q283308
167,Q352850
167,Q367026
167,Q343542
167,Q5464688
167,Q338902
167,Q29142
167,Q360083
167,Q335954
168,Q399476
168,Q189760
168,Q22687
168,Q11563
168,Q7233180
168,Q10862215
168,Q398902
168,Q157165
168,Q908656
169,Q246639
169,Q3708947
169,Q6807738
169,Q1371819
169,Q2112047
169,Q178354
169,Q170924
169,Q3196867
169,Q2002118
169,Q1530792
169,Q7842
169,Q1184933
170,Q399476
170,Q2995644
170,Q6498684
171,Q160151
171,Q29947926
171,Q6495050
171,Q577
171,Q399476
171,Q1196314
171,Q5669212
171,Q1487317
171,Q693464
171,Q21501967
171,Q783794
171,Q1474278
171,Q3196867
171,Q407264
171,Q17221
171,Q3984436
171,Q731112
171,Q309314
171,Q10989264
171,Q7783805
171,Q258378
171,Q4826044
171,Q439902
171,Q1270500
171,Q354769
172,Q235352
172,Q182722
172,Q29947926
172,Q24384
172,Q577
172,Q1277907
172,Q95124485
172,Q4402708
172,Q11457
172,Q413593
172,Q15622206
172,Q2042052
172,Q3536375
172,Q228907
172,Q49007
173,Q29947926
173,Q1487317
173,Q3984436
173,Q342425
174,Q160151
174,Q29947926
174,Q577
174,Q1277907
174,Q202069
174,Q17221
174,Q16502
174,Q756
174,Q663
174,Q2930927
174,Q2748405
175,Q6495050
175,Q577
175,Q2112047
175,Q654302
175,Q2029226
175,Q1403377
175,Q7566
176,Q29947926
176,Q24384
176,Q246166
176,Q180516
177,Q29947926
177,Q577
177,Q6807738
177,Q399476
177,Q1196314
177,Q1371819
177,Q181201
177,Q1403377
177,Q7090216
179,Q399476
179,Q1474278
180,Q672154
180,Q1692143
181,Q29947926
181,Q8161
181,Q2112047
181,Q407074
181,Q3984436
181,Q408711
181,Q257559
182,Q182722
182,Q29947926
182,Q6495050
182,Q577
182,Q399476
182,Q1196314
182,Q1277907
182,Q181201
182,Q2112047
182,Q2995644
182,Q170584
182,Q10870555
182,Q224006
182,Q693464
182,Q233272
182,Q233646
182,Q170924
182,Q783794
182,Q4402708
182,Q2002118
182,Q41441174
182,Q140686
182,Q419008
182,Q258378
182,Q1248784
182,Q11081619
184,Q399476
184,Q1487317
184,Q693464
184,Q346589
184,Q170924
184,Q1474278
184,Q17221
184,Q731112
184,Q15622206
184,Q908656
184,Q200200
184,Q6498684
185,Q1196314
185,Q189760
185,Q181201
185,Q233272
185,Q446964
187,Q6495050
189,Q160151
189,Q399476
189,Q412365
189,Q694116
189,Q4323994
190,Q29947926
190,Q11471
190,Q5320290
190,Q283102
190,Q7602551
190,Q14493119
190,Q3589556
191,Q3708947
191,Q1196314
191,Q189760
191,Q181201
191,Q399857
191,Q233272
192,Q399476
192,Q181201
193,Q1196314
193,Q181201
193,Q5230366
194,Q399476
194,Q181201
195,Q16220058
195,Q29947926
195,Q577
195,Q399476
195,Q8161
195,Q1437134
195,Q6500754
195,Q319224
195,Q397164
195,Q342425
195,Q3230
195,Q16997
195,Q410664
196,Q16220058
196,Q577
196,Q240673
196,Q95124485
196,Q2995644
196,Q10870555
196,Q1692143
196,Q5151
196,Q12880812
196,Q417861
196,Q265158
197,Q29947926
197,Q1692143
198,Q29947926
198,Q16831479
198,Q62955
198,Q407264
198,Q764844
198,Q162668
198,Q1403377
199,Q399476
199,Q783794
200,Q29947926
200,Q6495050
200,Q577
200,Q181201
201,Q577
201,Q399476
201,Q7096561
201,Q1437134
201,Q1692143
201,Q1137469
202,Q181201
203,Q160151
203,Q399476
203,Q58778
203,Q693464
203,Q342078
203,Q1474278
203,Q230266
203,Q731112
203,Q408711
203,Q287
204,Q29947926
204,Q6495050
204,Q399476
204,Q7096561
204,Q1437134
204,Q202772
204,Q16831479
204,Q3196867
204,Q342425
204,Q16997
205,Q3708947
205,Q37038
205,Q408711
205,Q215627
206,Q29947926
206,Q6495050
206,Q2112047
206,Q230479
206,Q2002118
207,Q29947926
207,Q6495050
207,Q2112047
207,Q230479
207,Q2002118
207,Q41650356
208,Q342425
208,Q11575
209,Q29947926
209,Q6495050
209,Q577
209,Q1624316
209,Q1437134
209,Q170924
209,Q342425
210,Q399476
